Year,Scenario,Nationality,EB_Category,Count
2039,Capped,China,Overall,1627
2039,Capped,Other,Overall,3340
2039,Capped,Overall,EB-2,9942
2039,Capped,Overall,EB-3,4029
2039,Capped,Overall,EB-4,2804
2039,Capped,Overall,EB-1,308
2039,Capped,Overall,EB-5,16
2040,Capped,India,Overall,11960
2040,Capped,China,Overall,1722
2040,Capped,Other,Overall,3621
2040,Capped,Overall,EB-2,9663
2040,Capped,Overall,EB-3,4291
2040,Capped,Overall,EB-4,2982
2040,Capped,Overall,EB-1,358
2040,Capped,Overall,EB-5,9
2041,Capped,India,Overall,11952
2041,Capped,China,Overall,1910
2041,Capped,Other,Overall,3775
2041,Capped,Overall,EB-2,9863
2041,Capped,Overall,EB-3,4324
2041,Capped,Overall,EB-4,3037
2041,Capped,Overall,EB-1,405
2041,Capped,Overall,EB-5,8
2042,Capped,India,Overall,12055
2042,Capped,China,Overall,2008
2042,Capped,Other,Overall,4017
2042,Capped,Overall,EB-2,9949
2042,Capped,Overall,EB-3,4501
2042,Capped,Overall,EB-4,3132
2042,Capped,Overall,EB-1,479
2042,Capped,Overall,EB-5,19
2043,Capped,India,Overall,11408
2043,Capped,China,Overall,2120
2043,Capped,Other,Overall,4082
2043,Capped,Overall,EB-2,10018
2043,Capped,Overall,EB-3,3833
2043,Capped,Overall,EB-4,3174
2043,Capped,Overall,EB-1,563
2043,Capped,Overall,EB-5,22
2044,Capped,India,Overall,11229
2044,Capped,China,Overall,2202
2044,Capped,Other,Overall,4250
2044,Capped,Overall,EB-2,9901
2044,Capped,Overall,EB-3,3893
2044,Capped,Overall,EB-4,3287
2044,Capped,Overall,EB-1,584
2044,Capped,Overall,EB-5,16
2045,Capped,India,Overall,11216
2045,Capped,China,Overall,2191
2045,Capped,Other,Overall,4280
2045,Capped,Overall,EB-2,9840
2045,Capped,Overall,EB-3,4009
2045,Capped,Overall,EB-4,3176
2045,Capped,Overall,EB-1,650
2045,Capped,Overall,EB-5,12
2046,Capped,India,Overall,11222
2046,Capped,China,Overall,2341
2046,Capped,Other,Overall,4400
2046,Capped,Overall,EB-2,10070
2046,Capped,Overall,EB-3,3931
2046,Capped,Overall,EB-4,3295
2046,Capped,Overall,EB-1,656
2046,Capped,Overall,EB-5,11
2047,Capped,India,Overall,11331
2047,Capped,China,Overall,2415
2047,Capped,Other,Overall,4486
2047,Capped,Overall,EB-2,10069
2047,Capped,Overall,EB-3,4118
2047,Capped,Overall,EB-4,3304
2047,Capped,Overall,EB-1,729
2047,Capped,Overall,EB-5,12
2048,Capped,India,Overall,11289
2048,Capped,China,Overall,2453
2048,Capped,Other,Overall,4727
2048,Capped,Overall,EB-2,10064
2048,Capped,Overall,EB-3,4221
2048,Capped,Overall,EB-4,3439
2048,Capped,Overall,EB-1,734
2048,Capped,Overall,EB-5,11
2049,Capped,India,Overall,11396
2049,Capped,China,Overall,2545
2049,Capped,Other,Overall,4657
2049,Capped,Overall,EB-2,10046
2049,Capped,Overall,EB-3,4318
2049,Capped,Overall,EB-4,3365
2049,Capped,Overall,EB-1,858
2049,Capped,Overall,EB-5,11
2050,Capped,India,Overall,11527
2050,Capped,China,Overall,2470
2050,Capped,Other,Overall,4660
2050,Capped,Overall,EB-2,10167
2050,Capped,Overall,EB-3,4330
2050,Capped,Overall,EB-4,3269
2050,Capped,Overall,EB-1,877
2050,Capped,Overall,EB-5,14
2051,Capped,India,Overall,11456
2051,Capped,China,Overall,2558
2051,Capped,Other,Overall,4737
2051,Capped,Overall,EB-2,10063
2051,Capped,Overall,EB-3,4360
2051,Capped,Overall,EB-4,3374
2051,Capped,Overall,EB-1,935
2051,Capped,Overall,EB-5,19
2052,Capped,India,Overall,11569
2052,Capped,China,Overall,2581
2052,Capped,Other,Overall,4892
2052,Capped,Overall,EB-2,10191
2052,Capped,Overall,EB-3,4475
2052,Capped,Overall,EB-4,3381
2052,Capped,Overall,EB-1,979
2052,Capped,Overall,EB-5,16
2053,Capped,India,Overall,11536
2053,Capped,China,Overall,2690
2053,Capped,Other,Overall,4763
2053,Capped,Overall,EB-2,10207
2053,Capped,Overall,EB-3,4409
2053,Capped,Overall,EB-4,3308
2053,Capped,Overall,EB-1,1057
2053,Capped,Overall,EB-5,8
2054,Capped,India,Overall,11580
2054,Capped,China,Overall,2687
2054,Capped,Other,Overall,4965
2054,Capped,Overall,EB-2,10087
2054,Capped,Overall,EB-3,4555
2054,Capped,Overall,EB-4,3397
2054,Capped,Overall,EB-1,1179
2054,Capped,Overall,EB-5,14
2055,Capped,China,Overall,2578
2055,Capped,India,Overall,11618
2055,Capped,Other,Overall,5056
2055,Capped,Overall,EB-2,10152
2055,Capped,Overall,EB-3,4567
2055,Capped,Overall,EB-4,3436
2055,Capped,Overall,EB-1,1078
2055,Capped,Overall,EB-5,19
2056,Capped,India,Overall,11776
2056,Capped,China,Overall,2635
2056,Capped,Other,Overall,5048
2056,Capped,Overall,EB-2,10225
2056,Capped,Overall,EB-3,4689
2056,Capped,Overall,EB-4,3358
2056,Capped,Overall,EB-1,1177
2056,Capped,Overall,EB-5,10
2057,Capped,China,Overall,2637
2057,Capped,India,Overall,11639
2057,Capped,Other,Overall,5111
2057,Capped,Overall,EB-2,10109
2057,Capped,Overall,EB-3,4692
2057,Capped,Overall,EB-4,3394
2057,Capped,Overall,EB-1,1183
2057,Capped,Overall,EB-5,9
2058,Capped,India,Overall,11780
2058,Capped,China,Overall,2757
2058,Capped,Other,Overall,5309
2058,Capped,Overall,EB-2,10182
2058,Capped,Overall,EB-3,4920
2058,Capped,Overall,EB-4,3523
2058,Capped,Overall,EB-1,1207
2058,Capped,Overall,EB-5,14
2059,Capped,India,Overall,11675
2059,Capped,China,Overall,2717
2059,Capped,Other,Overall,4974
2059,Capped,Overall,EB-2,10037
2059,Capped,Overall,EB-3,4794
2059,Capped,Overall,EB-4,3280
2059,Capped,Overall,EB-1,1234
