Year,Scenario,Nationality,EB_Category,Count
2035,Uncapped,Overall,EB-3,3940
2035,Uncapped,Overall,EB-1,441
2035,Uncapped,Overall,EB-5,96
2036,Uncapped,India,Overall,5292
2036,Uncapped,China,Overall,1238
2036,Uncapped,Other,Overall,10595
2036,Uncapped,Overall,EB-2,8959
2036,Uncapped,Overall,EB-4,3384
2036,Uncapped,Overall,EB-3,4195
2036,Uncapped,Overall,EB-1,500
2036,Uncapped,Overall,EB-5,87
2037,Uncapped,Other,Overall,11066
2037,Uncapped,India,Overall,5650
2037,Uncapped,China,Overall,1372
2037,Uncapped,Overall,EB-2,9456
2037,Uncapped,Overall,EB-4,3557
2037,Uncapped,Overall,EB-3,4434
2037,Uncapped,Overall,EB-1,566
2037,Uncapped,Overall,EB-5,75
2038,Uncapped,Other,Overall,11616
2038,Uncapped,India,Overall,5983
2038,Uncapped,China,Overall,1503
2038,Uncapped,Overall,EB-2,10129
2038,Uncapped,Overall,EB-4,3650
2038,Uncapped,Overall,EB-3,4671
2038,Uncapped,Overall,EB-1,581
2038,Uncapped,Overall,EB-5,71
2039,Uncapped,Other,Overall,12104
2039,Uncapped,India,Overall,6298
2039,Uncapped,China,Overall,1466
2039,Uncapped,Overall,EB-2,10452
2039,Uncapped,Overall,EB-4,3785
2039,Uncapped,Overall,EB-3,4900
2039,Uncapped,Overall,EB-1,631
2039,Uncapped,Overall,EB-5,100
2040,Uncapped,Other,Overall,12425
2040,Uncapped,India,Overall,6755
2040,Uncapped,China,Overall,1561
2040,Uncapped,Overall,EB-4,3847
2040,Uncapped,Overall,EB-2,11131
2040,Uncapped,Overall,EB-3,4959
2040,Uncapped,Overall,EB-1,716
2040,Uncapped,Overall,EB-5,88
2010,Capped,India,Overall,217
2010,Capped,China,Overall,139
2010,Capped,Other,Overall,377
2010,Capped,Overall,EB-2,35
2010,Capped,Overall,EB-3,698
2011,Capped,India,Overall,230
2011,Capped,Other,Overall,411
2011,Capped,China,Overall,78
2011,Capped,Overall,EB-2,47
2011,Capped,Overall,EB-3,672
2012,Capped,Other,Overall,361
2012,Capped,China,Overall,136
2012,Capped,India,Overall,236
2012,Capped,Overall,EB-3,572
2012,Capped,Overall,EB-2,121
2012,Capped,Overall,EB-4,40
2013,Capped,China,Overall,352
2013,Capped,India,Overall,383
2013,Capped,Other,Overall,399
2013,Capped,Overall,EB-3,770
2013,Capped,Overall,EB-2,137
2013,Capped,Overall,EB-4,227
2014,Capped,India,Overall,679
