Year,Scenario,Nationality,EB_Category,Count
2032,Capped,Overall,EB-1,330
2032,Capped,Overall,EB-5,169
2033,Capped,India,Overall,16067
2033,Capped,China,Overall,1705
2033,Capped,ROW,Overall,4702
2033,Capped,Overall,EB-3,4377
2033,Capped,Overall,EB-2,13414
2033,Capped,Overall,EB-4,4028
2033,Capped,Overall,EB-1,451
2033,Capped,Overall,EB-5,204
2034,Capped,India,Overall,17933
2034,Capped,China,Overall,1998
2034,Capped,ROW,Overall,5327
2034,Capped,Overall,EB-2,15024
2034,Capped,Overall,EB-3,5044
2034,Capped,Overall,EB-4,4422
2034,Capped,Overall,EB-1,553
2034,Capped,Overall,EB-5,215
2035,Capped,India,Overall,19968
2035,Capped,China,Overall,2193
2035,Capped,ROW,Overall,5723
2035,Capped,Overall,EB-2,16357
2035,Capped,Overall,EB-3,5849
2035,Capped,Overall,EB-4,4675
2035,Capped,Overall,EB-1,755
2035,Capped,Overall,EB-5,248
2036,Capped,India,Overall,20716
2036,Capped,China,Overall,2436
2036,Capped,ROW,Overall,5978
2036,Capped,Overall,EB-2,17163
2036,Capped,Overall,EB-3,6196
2036,Capped,Overall,EB-4,4702
2036,Capped,Overall,EB-1,824
2036,Capped,Overall,EB-5,245
2037,Capped,India,Overall,21747
2037,Capped,China,Overall,2567
2037,Capped,ROW,Overall,6490
2037,Capped,Overall,EB-2,17524
2037,Capped,Overall,EB-3,7057
2037,Capped,Overall,EB-4,5043
2037,Capped,Overall,EB-1,920
2037,Capped,Overall,EB-5,260
2038,Capped,India,Overall,21298
2038,Capped,China,Overall,2895
2038,Capped,ROW,Overall,6842
2038,Capped,Overall,EB-2,17421
2038,Capped,Overall,EB-3,7095
2038,Capped,Overall,EB-4,5113
2038,Capped,Overall,EB-1,1086
2038,Capped,Overall,EB-5,320
2039,Capped,India,Overall,22182
2039,Capped,China,Overall,3094
2039,Capped,ROW,Overall,7067
2039,Capped,Overall,EB-2,17620
2039,Capped,Overall,EB-3,7848
2039,Capped,Overall,EB-4,5248
2039,Capped,Overall,EB-1,1317
2039,Capped,Overall,EB-5,310
2040,Capped,India,Overall,22359
2040,Capped,China,Overall,3295
2040,Capped,ROW,Overall,7537
2040,Capped,Overall,EB-2,17684
2040,Capped,Overall,EB-3,8328
2040,Capped,Overall,EB-4,5323
2040,Capped,Overall,EB-1,1525
2040,Capped,Overall,EB-5,331
