Year,Scenario,Nationality,EB_Category,Count
2019,Capped,Overall,EB-1,50
2020,Capped,India,Overall,3113
2020,Capped,China,Overall,666
2020,Capped,ROW,Overall,1885
2020,Capped,Overall,EB-3,1734
2020,Capped,Overall,EB-2,1749
2020,Capped,Overall,EB-4,1878
2020,Capped,Overall,EB-5,255
2020,Capped,Overall,EB-1,48
2021,Capped,India,Overall,2187
2021,Capped,China,Overall,875
2021,Capped,ROW,Overall,1821
2021,Capped,Overall,EB-3,690
2021,Capped,Overall,EB-2,1975
2021,Capped,Overall,EB-4,1677
2021,Capped,Overall,EB-5,514
2021,Capped,Overall,EB-1,27
2022,Capped,China,Overall,987
2022,Capped,India,Overall,3217
2022,Capped,ROW,Overall,1806
2022,Capped,Overall,EB-3,1804
2022,Capped,Overall,EB-2,1910
2022,Capped,Overall,EB-4,1709
2022,Capped,Overall,EB-5,563
2022,Capped,Overall,EB-1,24
2023,Capped,India,Overall,4066
2023,Capped,China,Overall,809
2023,Capped,ROW,Overall,2442
2023,Capped,Overall,EB-3,1949
2023,Capped,Overall,EB-2,2658
2023,Capped,Overall,EB-4,2318
2023,Capped,Overall,EB-5,369
2023,Capped,Overall,EB-1,23
2024,Capped,India,Overall,5071
2024,Capped,China,Overall,685
2024,Capped,ROW,Overall,2944
2024,Capped,Overall,EB-3,2547
2024,Capped,Overall,EB-2,3330
2024,Capped,Overall,EB-4,2608
2024,Capped,Overall,EB-5,161
2024,Capped,Overall,EB-1,54
2025,Capped,India,Overall,5762
2025,Capped,China,Overall,835
2025,Capped,ROW,Overall,3142
2025,Capped,Overall,EB-3,2697
2025,Capped,Overall,EB-2,4057
2025,Capped,Overall,EB-4,2681
2025,Capped,Overall,EB-5,237
2025,Capped,Overall,EB-1,67
2026,Capped,India,Overall,6816
2026,Capped,China,Overall,852
2026,Capped,ROW,Overall,3511
2026,Capped,Overall,EB-3,3548
2026,Capped,Overall,EB-2,4514
2026,Capped,Overall,EB-4,2879
2026,Capped,Overall,EB-5,174
2026,Capped,Overall,EB-1,64
2027,Capped,India,Overall,6527
2027,Capped,China,Overall,943
2027,Capped,ROW,Overall,3885
2027,Capped,Overall,EB-3,2399
2027,Capped,Overall,EB-2,5513
2027,Capped,Overall,EB-4,3102
2027,Capped,Overall,EB-5,188
2027,Capped,Overall,EB-1,153
2028,Capped,India,Overall,8358
2028,Capped,China,Overall,1134
2028,Capped,ROW,Overall,3965
2028,Capped,Overall,EB-3,3810
2028,Capped,Overall,EB-2,6133
2028,Capped,Overall,EB-4,3076
2028,Capped,Overall,EB-5,245
2028,Capped,Overall,EB-1,193
2029,Capped,India,Overall,10031
2029,Capped,China,Overall,1337
2029,Capped,ROW,Overall,4542
2029,Capped,Overall,EB-3,4477
2029,Capped,Overall,EB-2,7395
2029,Capped,Overall,EB-4,3525
2029,Capped,Overall,EB-5,273
2029,Capped,Overall,EB-1,240
2030,Capped,India,Overall,11577
2030,Capped,China,Overall,1474
2030,Capped,ROW,Overall,4986
2030,Capped,Overall,EB-3,4913
2030,Capped,Overall,EB-2,8660
2030,Capped,Overall,EB-4,3883
2030,Capped,Overall,EB-5,280
2030,Capped,Overall,EB-1,301
2031,Capped,India,Overall,12130
2031,Capped,China,Overall,1574
2031,Capped,ROW,Overall,5372
2031,Capped,Overall,EB-3,4491
2031,Capped,Overall,EB-2,10011
2031,Capped,Overall,EB-4,3933
2031,Capped,Overall,EB-1,371
2031,Capped,Overall,EB-5,270
2032,Capped,India,Overall,13035
2032,Capped,China,Overall,1767
2032,Capped,ROW,Overall,5787
2032,Capped,Overall,EB-3,4944
2032,Capped,Overall,EB-2,10755
2032,Capped,Overall,EB-4,4134
2032,Capped,Overall,EB-1,476
2032,Capped,Overall,EB-5,280
2033,Capped,India,Overall,13297
2033,Capped,China,Overall,1749
2033,Capped,ROW,Overall,6075
2033,Capped,Overall,EB-3,4542
2033,Capped,Overall,EB-2,11510
2033,Capped,Overall,EB-4,4234
2033,Capped,Overall,EB-1,569
2033,Capped,Overall,EB-5,266
2034,Capped,India,Overall,14960
2034,Capped,China,Overall,1921
2034,Capped,ROW,Overall,6305
2034,Capped,Overall,EB-3,5601
2034,Capped,Overall,EB-2,12430
2034,Capped,Overall,EB-4,4324
2034,Capped,Overall,EB-1,529
2034,Capped,Overall,EB-5,302
2035,Capped,India,Overall,16908
2035,Capped,China,Overall,2124
2035,Capped,ROW,Overall,6701
2035,Capped,Overall,EB-2,14237
2035,Capped,Overall,EB-3,6068
2035,Capped,Overall,EB-4,4611
2035,Capped,Overall,EB-1,537
2035,Capped,Overall,EB-5,280
2036,Capped,India,Overall,18228
2036,Capped,China,Overall,2282
2036,Capped,ROW,Overall,6886
2036,Capped,Overall,EB-2,14991
2036,Capped,Overall,EB-3,6722
2036,Capped,Overall,EB-4,4742
2036,Capped,Overall,EB-1,632
2036,Capped,Overall,EB-5,309
2037,Capped,India,Overall,18704
2037,Capped,China,Overall,2412
2037,Capped,ROW,Overall,6967
2037,Capped,Overall,EB-2,15451
2037,Capped,Overall,EB-3,6677
2037,Capped,Overall,EB-4,4971
2037,Capped,Overall,EB-1,663
2037,Capped,Overall,EB-5,321
2038,Capped,India,Overall,19170
2038,Capped,China,Overall,2642
2038,Capped,ROW,Overall,7161
2038,Capped,Overall,EB-2,15575
2038,Capped,Overall,EB-3,7363
2038,Capped,Overall,EB-4,4929
2038,Capped,Overall,EB-1,799
2038,Capped,Overall,EB-5,307
2039,Capped,India,Overall,17561
2039,Capped,China,Overall,2650
2039,Capped,ROW,Overall,7350
2039,Capped,Overall,EB-2,15410
2039,Capped,Overall,EB-3,6165
2039,Capped,Overall,EB-4,4913
2039,Capped,Overall,EB-1,772
2039,Capped,Overall,EB-5,301
2040,Capped,India,Overall,19011
2040,Capped,China,Overall,2752
2040,Capped,ROW,Overall,7718
2040,Capped,Overall,EB-2,15431
2040,Capped,Overall,EB-3,7652
2040,Capped,Overall,EB-4,5162
2040,Capped,Overall,EB-1,935
2040,Capped,Overall,EB-5,301
