dimension,group,quantity,policy,value,case,role,seed
nationality,India,age21_events_2025_2040,Capped minus uncapped,120142.0,catchall_60_65,primary,2017
nationality,India,principal_exits_2025_2040,Capped,334795.0,catchall_60_65,primary,2017
nationality,India,principal_exits_2025_2040,Uncapped,186687.0,catchall_60_65,primary,2017
nationality,India,principal_exits_2025_2040,Capped minus uncapped,148108.0,catchall_60_65,primary,2017
nationality,India,principal_backlog_2040,Capped,1076987.0,catchall_60_65,primary,2017
nationality,India,principal_backlog_2040,Uncapped,749391.0,catchall_60_65,primary,2017
nationality,India,principal_backlog_2040,Capped minus uncapped,327596.0,catchall_60_65,primary,2017
nationality,China,age21_events_2025_2040,Capped,18612.0,catchall_60_65,primary,2017
nationality,China,age21_events_2025_2040,Uncapped,14542.0,catchall_60_65,primary,2017
nationality,China,age21_events_2025_2040,Capped minus uncapped,4070.0,catchall_60_65,primary,2017
nationality,China,principal_exits_2025_2040,Capped,104735.0,catchall_60_65,primary,2017
nationality,China,principal_exits_2025_2040,Uncapped,95646.0,catchall_60_65,primary,2017
nationality,China,principal_exits_2025_2040,Capped minus uncapped,9089.0,catchall_60_65,primary,2017
nationality,China,principal_backlog_2040,Capped,341749.0,catchall_60_65,primary,2017
nationality,China,principal_backlog_2040,Uncapped,286673.0,catchall_60_65,primary,2017
nationality,China,principal_backlog_2040,Capped minus uncapped,55076.0,catchall_60_65,primary,2017
nationality,ROW,age21_events_2025_2040,Capped,54349.0,catchall_60_65,primary,2017
nationality,ROW,age21_events_2025_2040,Uncapped,111338.0,catchall_60_65,primary,2017
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-56989.0,catchall_60_65,primary,2017
nationality,ROW,principal_exits_2025_2040,Capped,653603.0,catchall_60_65,primary,2017
nationality,ROW,principal_exits_2025_2040,Uncapped,789706.0,catchall_60_65,primary,2017
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-136103.0,catchall_60_65,primary,2017
nationality,ROW,principal_backlog_2040,Capped,1354629.0,catchall_60_65,primary,2017
nationality,ROW,principal_backlog_2040,Uncapped,1754795.0,catchall_60_65,primary,2017
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-400166.0,catchall_60_65,primary,2017
category,EB-1,age21_events_2025_2040,Capped,2552.0,catchall_60_65,primary,2017
category,EB-1,age21_events_2025_2040,Uncapped,727.0,catchall_60_65,primary,2017
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1825.0,catchall_60_65,primary,2017
category,EB-1,principal_exits_2025_2040,Capped,15786.0,catchall_60_65,primary,2017
category,EB-1,principal_exits_2025_2040,Uncapped,16530.0,catchall_60_65,primary,2017
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-744.0,catchall_60_65,primary,2017
category,EB-1,principal_backlog_2040,Capped,129590.0,catchall_60_65,primary,2017
category,EB-1,principal_backlog_2040,Uncapped,125402.0,catchall_60_65,primary,2017
category,EB-1,principal_backlog_2040,Capped minus uncapped,4188.0,catchall_60_65,primary,2017
category,EB-2,age21_events_2025_2040,Capped,150067.0,catchall_60_65,primary,2017
category,EB-2,age21_events_2025_2040,Uncapped,108364.0,catchall_60_65,primary,2017
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41703.0,catchall_60_65,primary,2017
category,EB-2,principal_exits_2025_2040,Capped,309109.0,catchall_60_65,primary,2017
category,EB-2,principal_exits_2025_2040,Uncapped,282310.0,catchall_60_65,primary,2017
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,26799.0,catchall_60_65,primary,2017
category,EB-2,principal_backlog_2040,Capped,1040937.0,catchall_60_65,primary,2017
category,EB-2,principal_backlog_2040,Uncapped,1059339.0,catchall_60_65,primary,2017
category,EB-2,principal_backlog_2040,Capped minus uncapped,-18402.0,catchall_60_65,primary,2017
category,EB-3,age21_events_2025_2040,Capped,63450.0,catchall_60_65,primary,2017
category,EB-3,age21_events_2025_2040,Uncapped,40149.0,catchall_60_65,primary,2017
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23301.0,catchall_60_65,primary,2017
category,EB-3,principal_exits_2025_2040,Capped,244895.0,catchall_60_65,primary,2017
category,EB-3,principal_exits_2025_2040,Uncapped,250409.0,catchall_60_65,primary,2017
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-5514.0,catchall_60_65,primary,2017
category,EB-3,principal_backlog_2040,Capped,552383.0,catchall_60_65,primary,2017
category,EB-3,principal_backlog_2040,Uncapped,557977.0,catchall_60_65,primary,2017
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5594.0,catchall_60_65,primary,2017
category,EB-4,age21_events_2025_2040,Capped,49503.0,catchall_60_65,primary,2017
category,EB-4,age21_events_2025_2040,Uncapped,49729.0,catchall_60_65,primary,2017
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-226.0,catchall_60_65,primary,2017
category,EB-4,principal_exits_2025_2040,Capped,519504.0,catchall_60_65,primary,2017
category,EB-4,principal_exits_2025_2040,Uncapped,519412.0,catchall_60_65,primary,2017
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,92.0,catchall_60_65,primary,2017
category,EB-4,principal_backlog_2040,Capped,1023811.0,catchall_60_65,primary,2017
category,EB-4,principal_backlog_2040,Uncapped,1021502.0,catchall_60_65,primary,2017
category,EB-4,principal_backlog_2040,Capped minus uncapped,2309.0,catchall_60_65,primary,2017
category,EB-5,age21_events_2025_2040,Capped,1155.0,catchall_60_65,primary,2017
category,EB-5,age21_events_2025_2040,Uncapped,535.0,catchall_60_65,primary,2017
category,EB-5,age21_events_2025_2040,Capped minus uncapped,620.0,catchall_60_65,primary,2017
category,EB-5,principal_exits_2025_2040,Capped,3839.0,catchall_60_65,primary,2017
category,EB-5,principal_exits_2025_2040,Uncapped,3378.0,catchall_60_65,primary,2017
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,461.0,catchall_60_65,primary,2017
category,EB-5,principal_backlog_2040,Capped,26644.0,catchall_60_65,primary,2017
category,EB-5,principal_backlog_2040,Uncapped,26639.0,catchall_60_65,primary,2017
category,EB-5,principal_backlog_2040,Capped minus uncapped,5.0,catchall_60_65,primary,2017
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1454.0,catchall_60_65,primary,2017
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,949.0,catchall_60_65,primary,2017
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-578.0,catchall_60_65,primary,2017
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75590.0,catchall_60_65,primary,2017
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,428.0,catchall_60_65,primary,2017
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34315.0,catchall_60_65,primary,2017
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,43709.0,catchall_60_65,primary,2017
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2171.0,catchall_60_65,primary,2017
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22579.0,catchall_60_65,primary,2017
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-787.0,catchall_60_65,primary,2017
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-159.0,catchall_60_65,primary,2017
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,720.0,catchall_60_65,primary,2017
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,176.0,catchall_60_65,primary,2017
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,681.0,catchall_60_65,primary,2017
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-237.0,catchall_60_65,primary,2017
overall,All,age21_events_2025_2040,Capped,266944.0,catchall_60_65,primary,2018
overall,All,age21_events_2025_2040,Uncapped,199658.0,catchall_60_65,primary,2018
overall,All,age21_events_2025_2040,Capped minus uncapped,67286.0,catchall_60_65,primary,2018
overall,All,principal_exits_2025_2040,Capped,1092149.0,catchall_60_65,primary,2018
overall,All,principal_exits_2025_2040,Uncapped,1070449.0,catchall_60_65,primary,2018
overall,All,principal_exits_2025_2040,Capped minus uncapped,21700.0,catchall_60_65,primary,2018
overall,All,principal_conversions_2025_2040,Capped,1262798.0,catchall_60_65,primary,2018
overall,All,principal_conversions_2025_2040,Uncapped,1266494.0,catchall_60_65,primary,2018
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3696.0,catchall_60_65,primary,2018
overall,All,principal_backlog_2040,Capped,2774976.0,catchall_60_65,primary,2018
overall,All,principal_backlog_2040,Uncapped,2792980.0,catchall_60_65,primary,2018
overall,All,principal_backlog_2040,Capped minus uncapped,-18004.0,catchall_60_65,primary,2018
nationality,India,age21_events_2025_2040,Capped,194241.0,catchall_60_65,primary,2018
nationality,India,age21_events_2025_2040,Uncapped,74002.0,catchall_60_65,primary,2018
nationality,India,age21_events_2025_2040,Capped minus uncapped,120239.0,catchall_60_65,primary,2018
nationality,India,principal_exits_2025_2040,Capped,335977.0,catchall_60_65,primary,2018
nationality,India,principal_exits_2025_2040,Uncapped,186878.0,catchall_60_65,primary,2018
nationality,India,principal_exits_2025_2040,Capped minus uncapped,149099.0,catchall_60_65,primary,2018
nationality,India,principal_backlog_2040,Capped,1078511.0,catchall_60_65,primary,2018
nationality,India,principal_backlog_2040,Uncapped,751664.0,catchall_60_65,primary,2018
nationality,India,principal_backlog_2040,Capped minus uncapped,326847.0,catchall_60_65,primary,2018
nationality,China,age21_events_2025_2040,Capped,18552.0,catchall_60_65,primary,2018
nationality,China,age21_events_2025_2040,Uncapped,14586.0,catchall_60_65,primary,2018
nationality,China,age21_events_2025_2040,Capped minus uncapped,3966.0,catchall_60_65,primary,2018
nationality,China,principal_exits_2025_2040,Capped,104514.0,catchall_60_65,primary,2018
nationality,China,principal_exits_2025_2040,Uncapped,95356.0,catchall_60_65,primary,2018
nationality,China,principal_exits_2025_2040,Capped minus uncapped,9158.0,catchall_60_65,primary,2018
nationality,China,principal_backlog_2040,Capped,340797.0,catchall_60_65,primary,2018
nationality,China,principal_backlog_2040,Uncapped,286210.0,catchall_60_65,primary,2018
nationality,China,principal_backlog_2040,Capped minus uncapped,54587.0,catchall_60_65,primary,2018
nationality,ROW,age21_events_2025_2040,Capped,54151.0,catchall_60_65,primary,2018
nationality,ROW,age21_events_2025_2040,Uncapped,111070.0,catchall_60_65,primary,2018
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-56919.0,catchall_60_65,primary,2018
nationality,ROW,principal_exits_2025_2040,Capped,651658.0,catchall_60_65,primary,2018
nationality,ROW,principal_exits_2025_2040,Uncapped,788215.0,catchall_60_65,primary,2018
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-136557.0,catchall_60_65,primary,2018
nationality,ROW,principal_backlog_2040,Capped,1355668.0,catchall_60_65,primary,2018
nationality,ROW,principal_backlog_2040,Uncapped,1755106.0,catchall_60_65,primary,2018
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-399438.0,catchall_60_65,primary,2018
category,EB-1,age21_events_2025_2040,Capped,2605.0,catchall_60_65,primary,2018
category,EB-1,age21_events_2025_2040,Uncapped,720.0,catchall_60_65,primary,2018
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1885.0,catchall_60_65,primary,2018
category,EB-1,principal_exits_2025_2040,Capped,15786.0,catchall_60_65,primary,2018
category,EB-1,principal_exits_2025_2040,Uncapped,16506.0,catchall_60_65,primary,2018
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-720.0,catchall_60_65,primary,2018
category,EB-1,principal_backlog_2040,Capped,129635.0,catchall_60_65,primary,2018
category,EB-1,principal_backlog_2040,Uncapped,125615.0,catchall_60_65,primary,2018
category,EB-1,principal_backlog_2040,Capped minus uncapped,4020.0,catchall_60_65,primary,2018
category,EB-2,age21_events_2025_2040,Capped,150163.0,catchall_60_65,primary,2018
category,EB-2,age21_events_2025_2040,Uncapped,108530.0,catchall_60_65,primary,2018
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41633.0,catchall_60_65,primary,2018
category,EB-2,principal_exits_2025_2040,Capped,309642.0,catchall_60_65,primary,2018
category,EB-2,principal_exits_2025_2040,Uncapped,282049.0,catchall_60_65,primary,2018
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,27593.0,catchall_60_65,primary,2018
category,EB-2,principal_backlog_2040,Capped,1041118.0,catchall_60_65,primary,2018
category,EB-2,principal_backlog_2040,Uncapped,1060421.0,catchall_60_65,primary,2018
category,EB-2,principal_backlog_2040,Capped minus uncapped,-19303.0,catchall_60_65,primary,2018
category,EB-3,age21_events_2025_2040,Capped,63579.0,catchall_60_65,primary,2018
category,EB-3,age21_events_2025_2040,Uncapped,40330.0,catchall_60_65,primary,2018
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23249.0,catchall_60_65,primary,2018
category,EB-3,principal_exits_2025_2040,Capped,244615.0,catchall_60_65,primary,2018
category,EB-3,principal_exits_2025_2040,Uncapped,249651.0,catchall_60_65,primary,2018
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-5036.0,catchall_60_65,primary,2018
category,EB-3,principal_backlog_2040,Capped,552745.0,catchall_60_65,primary,2018
category,EB-3,principal_backlog_2040,Uncapped,558490.0,catchall_60_65,primary,2018
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5745.0,catchall_60_65,primary,2018
category,EB-4,age21_events_2025_2040,Capped,49510.0,catchall_60_65,primary,2018
category,EB-4,age21_events_2025_2040,Uncapped,49502.0,catchall_60_65,primary,2018
category,EB-4,age21_events_2025_2040,Capped minus uncapped,8.0,catchall_60_65,primary,2018
category,EB-4,principal_exits_2025_2040,Capped,518274.0,catchall_60_65,primary,2018
category,EB-4,principal_exits_2025_2040,Uncapped,518910.0,catchall_60_65,primary,2018
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,-636.0,catchall_60_65,primary,2018
category,EB-4,principal_backlog_2040,Capped,1024873.0,catchall_60_65,primary,2018
category,EB-4,principal_backlog_2040,Uncapped,1021862.0,catchall_60_65,primary,2018
category,EB-4,principal_backlog_2040,Capped minus uncapped,3011.0,catchall_60_65,primary,2018
category,EB-5,age21_events_2025_2040,Capped,1087.0,catchall_60_65,primary,2018
category,EB-5,age21_events_2025_2040,Uncapped,576.0,catchall_60_65,primary,2018
category,EB-5,age21_events_2025_2040,Capped minus uncapped,511.0,catchall_60_65,primary,2018
category,EB-5,principal_exits_2025_2040,Capped,3832.0,catchall_60_65,primary,2018
category,EB-5,principal_exits_2025_2040,Uncapped,3333.0,catchall_60_65,primary,2018
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,499.0,catchall_60_65,primary,2018
category,EB-5,principal_backlog_2040,Capped,26605.0,catchall_60_65,primary,2018
category,EB-5,principal_backlog_2040,Uncapped,26592.0,catchall_60_65,primary,2018
category,EB-5,principal_backlog_2040,Capped minus uncapped,13.0,catchall_60_65,primary,2018
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1494.0,catchall_60_65,primary,2018
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,954.0,catchall_60_65,primary,2018
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-563.0,catchall_60_65,primary,2018
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75491.0,catchall_60_65,primary,2018
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,403.0,catchall_60_65,primary,2018
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34261.0,catchall_60_65,primary,2018
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,43824.0,catchall_60_65,primary,2018
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2138.0,catchall_60_65,primary,2018
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22713.0,catchall_60_65,primary,2018
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-762.0,catchall_60_65,primary,2018
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-114.0,catchall_60_65,primary,2018
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,884.0,catchall_60_65,primary,2018
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,192.0,catchall_60_65,primary,2018
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,585.0,catchall_60_65,primary,2018
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-266.0,catchall_60_65,primary,2018
overall,All,age21_events_2025_2040,Capped,265612.0,catchall_60_65,primary,2019
overall,All,age21_events_2025_2040,Uncapped,199199.0,catchall_60_65,primary,2019
overall,All,age21_events_2025_2040,Capped minus uncapped,66413.0,catchall_60_65,primary,2019
overall,All,principal_exits_2025_2040,Capped,1093684.0,catchall_60_65,primary,2019
overall,All,principal_exits_2025_2040,Uncapped,1072314.0,catchall_60_65,primary,2019
overall,All,principal_exits_2025_2040,Capped minus uncapped,21370.0,catchall_60_65,primary,2019
overall,All,principal_conversions_2025_2040,Capped,1262030.0,catchall_60_65,primary,2019
