scenario,year,outcome,dimension,group,threshold_age,denominator,count_at_or_above,share_pct,maximum_age,case,role,seed
Capped,2040,still_waiting,nationality,India,80,1078397,0,0.0,75,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,China,60,341221,3740,1.096063841322779,71,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,China,65,341221,133,0.038977671362548025,71,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,China,70,341221,2,0.0005861303964292936,71,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,China,75,341221,0,0.0,71,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,China,80,341221,0,0.0,71,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,ROW,60,1354467,7590,0.5603680266850355,70,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,ROW,65,1354467,320,0.023625529451806505,70,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,ROW,70,1354467,1,7.382977953689532e-05,70,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,ROW,75,1354467,0,0.0,70,catchall_60_65,primary,2057
Capped,2040,still_waiting,nationality,ROW,80,1354467,0,0.0,70,catchall_60_65,primary,2057
Uncapped,2024,converted,overall,All EB,60,76743,291,0.37918767835502915,65,catchall_60_65,primary,2058
Uncapped,2024,converted,overall,All EB,65,76743,2,0.0026061008821651487,65,catchall_60_65,primary,2058
Uncapped,2024,converted,overall,All EB,70,76743,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,overall,All EB,75,76743,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,overall,All EB,80,76743,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-1,60,20399,0,0.0,57,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-1,65,20399,0,0.0,57,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-1,70,20399,0,0.0,57,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-1,75,20399,0,0.0,57,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-1,80,20399,0,0.0,57,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-2,60,21914,19,0.08670256457059414,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-2,65,21914,1,0.004563292872136534,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-2,70,21914,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-2,75,21914,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-2,80,21914,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-3,60,22728,58,0.25519183386131644,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-3,65,22728,1,0.004399859204505456,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-3,70,22728,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-3,75,22728,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-3,80,22728,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-4,60,6934,155,2.2353619844245745,63,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-4,65,6934,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-4,70,6934,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-4,75,6934,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-4,80,6934,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-5,60,4768,59,1.2374161073825503,62,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-5,65,4768,0,0.0,62,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-5,70,4768,0,0.0,62,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-5,75,4768,0,0.0,62,catchall_60_65,primary,2058
Uncapped,2024,converted,category,EB-5,80,4768,0,0.0,62,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,India,60,8810,41,0.46538024971623154,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,India,65,8810,1,0.011350737797956867,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,India,70,8810,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,India,75,8810,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,India,80,8810,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,China,60,9709,108,1.1123699660109176,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,China,65,9709,1,0.010299721907508497,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,China,70,9709,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,China,75,9709,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,China,80,9709,0,0.0,65,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,ROW,60,58224,142,0.24388568287991205,63,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,ROW,65,58224,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,ROW,70,58224,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,ROW,75,58224,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2024,converted,nationality,ROW,80,58224,0,0.0,63,catchall_60_65,primary,2058
Uncapped,2040,converted,overall,All EB,60,83798,1892,2.2578104489367288,69,catchall_60_65,primary,2058
Uncapped,2040,converted,overall,All EB,65,83798,94,0.11217451490489033,69,catchall_60_65,primary,2058
Uncapped,2040,converted,overall,All EB,70,83798,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,overall,All EB,75,83798,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,overall,All EB,80,83798,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-1,60,20594,34,0.16509663008643294,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-1,65,20594,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-1,70,20594,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-1,75,20594,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-1,80,20594,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-2,60,24344,984,4.0420637528754515,69,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-2,65,24344,36,0.14788038120276042,69,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-2,70,24344,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-2,75,24344,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-2,80,24344,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-3,60,23722,683,2.879183879942669,68,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-3,65,23722,36,0.15175786190034568,68,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-3,70,23722,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-3,75,23722,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-3,80,23722,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-4,60,10439,166,1.5901906312865217,67,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-4,65,10439,22,0.2107481559536354,67,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-4,70,10439,0,0.0,67,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-4,75,10439,0,0.0,67,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-4,80,10439,0,0.0,67,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-5,60,4699,25,0.5320280910832091,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-5,65,4699,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-5,70,4699,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-5,75,4699,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,category,EB-5,80,4699,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,India,60,27081,536,1.9792474428566154,67,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,India,65,27081,12,0.04431150991470034,67,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,India,70,27081,0,0.0,67,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,India,75,27081,0,0.0,67,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,India,80,27081,0,0.0,67,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,China,60,14274,228,1.5973097940311054,68,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,China,65,14274,9,0.06305170239596469,68,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,China,70,14274,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,China,75,14274,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,China,80,14274,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,ROW,60,42443,1128,2.6576820677143465,69,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,ROW,65,42443,73,0.17199538204179723,69,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,ROW,70,42443,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,ROW,75,42443,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,converted,nationality,ROW,80,42443,0,0.0,69,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,overall,All EB,60,2792169,25184,0.9019511354792636,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,overall,All EB,65,2792169,877,0.031409273579070605,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,overall,All EB,70,2792169,11,0.0003939589616531091,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,overall,All EB,75,2792169,0,0.0,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,overall,All EB,80,2792169,0,0.0,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-1,60,125206,56,0.04472629107231283,60,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-1,65,125206,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-1,70,125206,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-1,75,125206,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-1,80,125206,0,0.0,60,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-2,60,1060160,12684,1.1964231814065802,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-2,65,1060160,407,0.03839043163296106,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-2,70,1060160,2,0.00018865076969514036,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-2,75,1060160,0,0.0,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-2,80,1060160,0,0.0,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-3,60,558470,5592,1.0013071427292424,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-3,65,558470,135,0.024173187458592225,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-3,70,558470,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-3,75,558470,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-3,80,558470,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-4,60,1021737,6818,0.6672950084023579,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-4,65,1021737,335,0.03278730240756672,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-4,70,1021737,9,0.0008808529005017925,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-4,75,1021737,0,0.0,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-4,80,1021737,0,0.0,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-5,60,26596,34,0.12783877274778163,61,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-5,65,26596,0,0.0,61,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-5,70,26596,0,0.0,61,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-5,75,26596,0,0.0,61,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,category,EB-5,80,26596,0,0.0,61,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,India,60,750612,4837,0.6444074968159316,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,India,65,750612,112,0.014921157668675694,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,India,70,750612,1,0.00013322462204174728,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,India,75,750612,0,0.0,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,India,80,750612,0,0.0,70,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,China,60,287000,2538,0.8843205574912892,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,China,65,287000,58,0.020209059233449476,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,China,70,287000,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,China,75,287000,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,China,80,287000,0,0.0,68,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,ROW,60,1754557,17809,1.015014046280628,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,ROW,65,1754557,707,0.040295071633466455,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,ROW,70,1754557,10,0.0005699444361169229,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,ROW,75,1754557,0,0.0,72,catchall_60_65,primary,2058
Uncapped,2040,still_waiting,nationality,ROW,80,1754557,0,0.0,72,catchall_60_65,primary,2058
Capped,2024,converted,overall,All EB,60,76743,291,0.37918767835502915,65,catchall_60_65,primary,2058
Capped,2024,converted,overall,All EB,65,76743,2,0.0026061008821651487,65,catchall_60_65,primary,2058
Capped,2024,converted,overall,All EB,70,76743,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,overall,All EB,75,76743,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,overall,All EB,80,76743,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-1,60,20399,0,0.0,57,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-1,65,20399,0,0.0,57,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-1,70,20399,0,0.0,57,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-1,75,20399,0,0.0,57,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-1,80,20399,0,0.0,57,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-2,60,21914,19,0.08670256457059414,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-2,65,21914,1,0.004563292872136534,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-2,70,21914,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-2,75,21914,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-2,80,21914,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-3,60,22728,58,0.25519183386131644,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-3,65,22728,1,0.004399859204505456,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-3,70,22728,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-3,75,22728,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-3,80,22728,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-4,60,6934,155,2.2353619844245745,63,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-4,65,6934,0,0.0,63,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-4,70,6934,0,0.0,63,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-4,75,6934,0,0.0,63,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-4,80,6934,0,0.0,63,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-5,60,4768,59,1.2374161073825503,62,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-5,65,4768,0,0.0,62,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-5,70,4768,0,0.0,62,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-5,75,4768,0,0.0,62,catchall_60_65,primary,2058
Capped,2024,converted,category,EB-5,80,4768,0,0.0,62,catchall_60_65,primary,2058
Capped,2024,converted,nationality,India,60,8810,41,0.46538024971623154,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,India,65,8810,1,0.011350737797956867,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,India,70,8810,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,India,75,8810,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,India,80,8810,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,China,60,9709,108,1.1123699660109176,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,China,65,9709,1,0.010299721907508497,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,China,70,9709,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,China,75,9709,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,China,80,9709,0,0.0,65,catchall_60_65,primary,2058
Capped,2024,converted,nationality,ROW,60,58224,142,0.24388568287991205,63,catchall_60_65,primary,2058
Capped,2024,converted,nationality,ROW,65,58224,0,0.0,63,catchall_60_65,primary,2058
Capped,2024,converted,nationality,ROW,70,58224,0,0.0,63,catchall_60_65,primary,2058
Capped,2024,converted,nationality,ROW,75,58224,0,0.0,63,catchall_60_65,primary,2058
Capped,2024,converted,nationality,ROW,80,58224,0,0.0,63,catchall_60_65,primary,2058
Capped,2040,converted,overall,All EB,60,81438,1592,1.9548613669294432,69,catchall_60_65,primary,2058
Capped,2040,converted,overall,All EB,65,81438,54,0.06630811169233036,69,catchall_60_65,primary,2058
Capped,2040,converted,overall,All EB,70,81438,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,overall,All EB,75,81438,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,overall,All EB,80,81438,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-1,60,20693,64,0.30928333252790796,64,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-1,65,20693,0,0.0,64,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-1,70,20693,0,0.0,64,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-1,75,20693,0,0.0,64,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-1,80,20693,0,0.0,64,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-2,60,22401,426,1.9017008169278158,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-2,65,22401,18,0.08035355564483729,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-2,70,22401,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-2,75,22401,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-2,80,22401,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-3,60,23492,854,3.635280095351609,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-3,65,23492,25,0.10641920653839605,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-3,70,23492,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-3,75,23492,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-3,80,23492,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-4,60,10077,187,1.8557110251066786,69,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-4,65,10077,11,0.10915947206509874,69,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-4,70,10077,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-4,75,10077,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-4,80,10077,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-5,60,4775,61,1.2774869109947644,62,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-5,65,4775,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-5,70,4775,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-5,75,4775,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,converted,category,EB-5,80,4775,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,converted,nationality,India,60,9868,854,8.654235914065668,68,catchall_60_65,primary,2058
Capped,2040,converted,nationality,India,65,9868,31,0.3141467369274422,68,catchall_60_65,primary,2058
Capped,2040,converted,nationality,India,70,9868,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,nationality,India,75,9868,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,nationality,India,80,9868,0,0.0,68,catchall_60_65,primary,2058
Capped,2040,converted,nationality,China,60,10007,197,1.9686219646247627,67,catchall_60_65,primary,2058
Capped,2040,converted,nationality,China,65,10007,12,0.1199160587588688,67,catchall_60_65,primary,2058
Capped,2040,converted,nationality,China,70,10007,0,0.0,67,catchall_60_65,primary,2058
Capped,2040,converted,nationality,China,75,10007,0,0.0,67,catchall_60_65,primary,2058
Capped,2040,converted,nationality,China,80,10007,0,0.0,67,catchall_60_65,primary,2058
Capped,2040,converted,nationality,ROW,60,61563,541,0.8787745886327827,69,catchall_60_65,primary,2058
Capped,2040,converted,nationality,ROW,65,61563,11,0.017867875184770073,69,catchall_60_65,primary,2058
Capped,2040,converted,nationality,ROW,70,61563,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,nationality,ROW,75,61563,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,converted,nationality,ROW,80,61563,0,0.0,69,catchall_60_65,primary,2058
Capped,2040,still_waiting,overall,All EB,60,2775359,40823,1.4709088085541366,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,overall,All EB,65,2775359,1478,0.05325437177676834,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,overall,All EB,70,2775359,23,0.0008287216176357725,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,overall,All EB,75,2775359,0,0.0,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,overall,All EB,80,2775359,0,0.0,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-1,60,129169,377,0.2918656953293747,65,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-1,65,129169,1,0.0007741795632078904,65,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-1,70,129169,0,0.0,65,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-1,75,129169,0,0.0,65,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-1,80,129169,0,0.0,65,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-2,60,1042298,25405,2.4374027389479784,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-2,65,1042298,916,0.08788273603134612,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-2,70,1042298,15,0.001439127773439074,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-2,75,1042298,0,0.0,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-2,80,1042298,0,0.0,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-3,60,553285,8303,1.5006732515792043,72,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-3,65,553285,223,0.040304725412761956,72,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-3,70,553285,3,0.000542216036942986,72,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-3,75,553285,0,0.0,72,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-3,80,553285,0,0.0,72,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-4,60,1024031,6627,0.6471483773440453,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-4,65,1024031,338,0.03300681327030139,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-4,70,1024031,5,0.00048826646849558266,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-4,75,1024031,0,0.0,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-4,80,1024031,0,0.0,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-5,60,26576,111,0.41767007826610475,62,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-5,65,26576,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-5,70,26576,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-5,75,26576,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,still_waiting,category,EB-5,80,26576,0,0.0,62,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,India,60,1078228,29496,2.7355995206950663,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,India,65,1078228,998,0.09255927317784365,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,India,70,1078228,16,0.0014839162032520023,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,India,75,1078228,0,0.0,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,India,80,1078228,0,0.0,74,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,China,60,341949,3715,1.086419319840093,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,China,65,341949,154,0.04503595565420574,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,China,70,341949,2,0.000584882540963711,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,China,75,341949,0,0.0,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,China,80,341949,0,0.0,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,ROW,60,1355182,7612,0.5616957722283796,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,ROW,65,1355182,326,0.024055809477988934,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,ROW,70,1355182,5,0.0003689541330979898,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,ROW,75,1355182,0,0.0,71,catchall_60_65,primary,2058
Capped,2040,still_waiting,nationality,ROW,80,1355182,0,0.0,71,catchall_60_65,primary,2058
Uncapped,2024,converted,overall,All EB,60,76695,285,0.37160179933502835,66,catchall_60_65,primary,2059
Uncapped,2024,converted,overall,All EB,65,76695,2,0.0026077319251580936,66,catchall_60_65,primary,2059
Uncapped,2024,converted,overall,All EB,70,76695,0,0.0,66,catchall_60_65,primary,2059
Uncapped,2024,converted,overall,All EB,75,76695,0,0.0,66,catchall_60_65,primary,2059
Uncapped,2024,converted,overall,All EB,80,76695,0,0.0,66,catchall_60_65,primary,2059
Uncapped,2024,converted,category,EB-1,60,20306,0,0.0,57,catchall_60_65,primary,2059
Uncapped,2024,converted,category,EB-1,65,20306,0,0.0,57,catchall_60_65,primary,2059
Uncapped,2024,converted,category,EB-1,70,20306,0,0.0,57,catchall_60_65,primary,2059
