scenario,entry_year,nationality,eb_category,observation_end_year,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
Uncapped,2028,ROW,EB-5,2061,exit_pct,2,4.232182705089109,0.6751362676191228,0.47739343305845744,,,2,0,0
Uncapped,2029,India,EB-1,2061,exit_pct,2,2.254538217079312,0.4020758305402828,0.2843105463262471,,,2,0,0
Uncapped,2029,India,EB-2,2061,exit_pct,2,29.172517504337176,0.31921539155507817,0.22571936802771472,,,2,0,0
Uncapped,2029,India,EB-3,2061,exit_pct,2,25.190726057028463,0.9128268458484337,0.6454660527485547,,,2,0,0
Uncapped,2029,India,EB-4,2061,exit_pct,2,46.67125997169025,2.3796257341879756,1.6826494933303342,,,2,0,0
Uncapped,2029,India,EB-5,2061,exit_pct,2,3.1124388691632614,0.17438446025611165,0.12330843438065253,,,2,0,0
Uncapped,2029,China,EB-1,2061,exit_pct,2,3.213073461426224,0.25847642249519787,0.18277043112319347,,,2,0,0
Uncapped,2029,China,EB-2,2061,exit_pct,2,33.185337989475315,0.4925930085043832,0.348315856678532,,,2,0,0
Uncapped,2029,China,EB-3,2061,exit_pct,2,36.99302090850461,1.6366242548183372,1.1572681088364263,,,2,0,0
Uncapped,2029,China,EB-4,2061,exit_pct,2,53.741765480895914,16.564372291827162,11.712779973649539,,,2,0,0
Uncapped,2029,China,EB-5,2061,exit_pct,2,3.9225404853626884,0.2683202313360799,0.18973105510728525,,,2,0,0
Uncapped,2029,ROW,EB-1,2061,exit_pct,2,3.7830407947130924,0.013700612063316072,0.00968779569637701,,,2,0,0
Uncapped,2029,ROW,EB-2,2061,exit_pct,2,39.97248593388706,1.375521749321817,0.9726407566150391,,,2,0,0
Uncapped,2029,ROW,EB-3,2061,exit_pct,2,36.50778952435209,0.45168502947146394,0.3193895472997177,,,2,0,0
Uncapped,2029,ROW,EB-4,2061,exit_pct,2,56.45223386330355,0.4102652056294747,0.2901013089854949,,,2,0,0
Uncapped,2029,ROW,EB-5,2061,exit_pct,2,6.064213340690662,0.5648121464252955,0.3993824988338557,,,2,0,0
Uncapped,2030,India,EB-1,2061,exit_pct,2,2.9434598335771534,0.1536980084410378,0.10868090402352504,,,2,0,0
Uncapped,2030,India,EB-2,2061,exit_pct,2,29.469714394474366,0.24566310221914323,0.17371004546648017,,,2,0,0
Uncapped,2030,India,EB-3,2061,exit_pct,2,24.647693310071894,0.5504384120706431,0.38921873380070693,,,2,0,0
Uncapped,2030,India,EB-4,2061,exit_pct,2,49.061781098067115,1.0125722150609202,0.7159966797106598,,,2,0,0
Uncapped,2030,India,EB-5,2061,exit_pct,2,2.8371459140004074,0.22425818793999686,0.158574485428979,,,2,0,0
Uncapped,2030,China,EB-1,2061,exit_pct,2,4.042441956979256,0.34184780637698675,0.24172290202291322,,,2,0,0
Uncapped,2030,China,EB-2,2061,exit_pct,2,33.33936620816818,1.719128773990146,1.2156076138213479,,,2,0,0
Uncapped,2030,China,EB-3,2061,exit_pct,2,38.31408594110145,0.9002300739103735,0.636558789890092,,,2,0,0
Uncapped,2030,China,EB-4,2061,exit_pct,2,49.31203931203932,2.884022743905822,2.0393120393120405,,,2,0,0
Uncapped,2030,China,EB-5,2061,exit_pct,2,3.488089181836279,0.05630453677803144,0.03981331976731339,,,2,0,0
Uncapped,2030,ROW,EB-1,2061,exit_pct,2,4.237204564770302,0.4391175453990693,0.3105029940896735,,,2,0,0
Uncapped,2030,ROW,EB-2,2061,exit_pct,2,40.473706336467174,0.6288456316674647,0.44466101047160217,,,2,0,0
Uncapped,2030,ROW,EB-3,2061,exit_pct,2,37.046228003557005,0.5351574965783944,0.37841349483339926,,,2,0,0
Uncapped,2030,ROW,EB-4,2061,exit_pct,2,56.5904944184736,1.1005601695508749,0.7782135589932401,,,2,0,0
Uncapped,2030,ROW,EB-5,2061,exit_pct,2,5.164578624253948,0.35240478103747236,0.24918781039415713,,,2,0,0
Uncapped,2031,India,EB-1,2061,exit_pct,2,3.198550535983305,0.15392648327173905,0.10884246012564434,,,2,0,0
Uncapped,2031,India,EB-2,2061,exit_pct,2,30.15309928098934,0.1448761769552414,0.10244292715743342,,,2,0,0
Uncapped,2031,India,EB-3,2061,exit_pct,2,25.172330830948937,0.21346851018276936,0.15094503112002577,,,2,0,0
Uncapped,2031,India,EB-4,2061,exit_pct,2,49.94728885706329,3.9227449829519863,2.773799578310857,,,2,0,0
Uncapped,2031,India,EB-5,2061,exit_pct,2,3.3141686887159687,1.0812986641302273,0.7645936178944388,,,2,0,0
Uncapped,2031,China,EB-1,2061,exit_pct,2,5.277272558553877,0.1482926882336953,0.10485876545042848,,,2,0,0
Uncapped,2031,China,EB-2,2061,exit_pct,2,33.27234942085373,0.5656387040383105,0.39996696332705994,,,2,0,0
Uncapped,2031,China,EB-3,2061,exit_pct,2,37.42747620742541,0.7058193763424646,0.4990896673046165,,,2,0,0
Uncapped,2031,China,EB-4,2061,exit_pct,2,55.579196217494086,9.39465747108368,6.643026004728131,,,2,0,0
Uncapped,2031,China,EB-5,2061,exit_pct,2,3.972263948877787,0.8343928679030801,0.5900048550679591,,,2,0,0
Uncapped,2031,ROW,EB-1,2061,exit_pct,2,4.909352893380571,0.1085121020896656,0.07672964322840947,,,2,0,0
Uncapped,2031,ROW,EB-2,2061,exit_pct,2,40.455940556362975,0.15391686214539643,0.10883565696196483,,,2,0,0
Uncapped,2031,ROW,EB-3,2061,exit_pct,2,37.712294941555314,0.3812124611197786,0.2695579163306085,,,2,0,0
Uncapped,2031,ROW,EB-4,2061,exit_pct,2,56.144690255050065,1.4655534804435075,1.0363028042131504,,,2,0,0
Uncapped,2031,ROW,EB-5,2061,exit_pct,2,4.59020921372001,0.33338692208978365,0.2357401533685972,,,2,0,0
Uncapped,2032,India,EB-1,2061,exit_pct,2,3.622975116389502,0.0025529382591022156,0.001805199954961756,,,2,0,0
Uncapped,2032,India,EB-2,2061,exit_pct,2,29.53673347517672,0.30311648354921583,0.21433572100707107,,,2,0,0
Uncapped,2032,India,EB-3,2061,exit_pct,2,26.35449759197814,0.7115439578521368,0.5031375577095608,,,2,0,0
Uncapped,2032,India,EB-4,2061,exit_pct,2,51.54918203806595,3.4285173897509362,2.4243278957088883,,,2,0,0
Uncapped,2032,India,EB-5,2061,exit_pct,2,4.326022167247794,0.38194812790585664,0.27007811130373804,,,2,0,0
Uncapped,2032,China,EB-1,2061,exit_pct,2,4.203414773686805,0.7575508715525306,0.5356693583685737,,,2,0,0
Uncapped,2032,China,EB-2,2061,exit_pct,2,33.63649916635227,0.3545043002954886,0.25067239469873215,,,2,0,0
Uncapped,2032,China,EB-3,2061,exit_pct,2,37.90367789349921,0.6320551584938139,0.44693048865491386,,,2,0,0
Uncapped,2032,China,EB-4,2061,exit_pct,2,61.3921568627451,0.859620008501295,0.6078431372549034,,,2,0,0
Uncapped,2032,China,EB-5,2061,exit_pct,2,4.321038445049807,0.2753026366205329,0.19466836123291476,,,2,0,0
Uncapped,2032,ROW,EB-1,2061,exit_pct,2,5.014570267413546,0.5736742854157724,0.4056489774098395,,,2,0,0
Uncapped,2032,ROW,EB-2,2061,exit_pct,2,40.55661911489822,0.11243502115918094,0.0795035659045098,,,2,0,0
Uncapped,2032,ROW,EB-3,2061,exit_pct,2,38.304236904559275,0.11082441167331443,0.07836469301521021,,,2,0,0
Uncapped,2032,ROW,EB-4,2061,exit_pct,2,55.03490830213941,0.40143810485556614,0.28385960617004713,,,2,0,0
Uncapped,2032,ROW,EB-5,2061,exit_pct,2,4.860684734447072,1.4265469021960755,1.0087209882235075,,,2,0,0
Uncapped,2033,India,EB-1,2061,exit_pct,2,3.72791495653071,0.22781668002829233,0.1610907193154114,,,2,0,0
Uncapped,2033,India,EB-2,2061,exit_pct,2,29.90532612730392,0.48010668856784194,0.3394866951793389,,,2,0,0
Uncapped,2033,India,EB-3,2061,exit_pct,2,26.738977070421875,0.1284123804473534,0.0908012650026304,,,2,0,0
Uncapped,2033,India,EB-4,2061,exit_pct,2,51.29197098803003,1.675056919015909,1.1844441063095947,,,2,0,0
Uncapped,2033,India,EB-5,2061,exit_pct,2,4.097513375838316,0.0725075796696613,0.051270601271841354,,,2,0,0
Uncapped,2033,China,EB-1,2061,exit_pct,2,5.137853947265659,0.6117603668097722,0.4325799038323596,,,2,0,0
Uncapped,2033,China,EB-2,2061,exit_pct,2,32.44074299904183,0.19872380662108663,0.1405189512449745,,,2,0,0
Uncapped,2033,China,EB-3,2061,exit_pct,2,38.68710603000872,0.7168237587982529,0.5068709407618747,,,2,0,0
Uncapped,2033,China,EB-4,2061,exit_pct,2,51.714285714285715,0.4040610178208829,0.2857142857142847,,,2,0,0
Uncapped,2033,China,EB-5,2061,exit_pct,2,4.212448739790044,0.8768484527522953,0.62002548701408,,,2,0,0
Uncapped,2033,ROW,EB-1,2061,exit_pct,2,5.053077237959884,0.1610852725482579,0.11390448856815637,,,2,0,0
Uncapped,2033,ROW,EB-2,2061,exit_pct,2,40.69183230023442,0.04571341510516499,0.03232426581205771,,,2,0,0
Uncapped,2033,ROW,EB-3,2061,exit_pct,2,39.336878627449565,0.6154438128878663,0.435184493532315,,,2,0,0
Uncapped,2033,ROW,EB-4,2061,exit_pct,2,56.6599006084789,0.16749673761249503,0.11843807899241908,,,2,0,0
Uncapped,2033,ROW,EB-5,2061,exit_pct,2,4.864267990779716,0.16444016575103362,0.11627675630199573,,,2,0,0
Uncapped,2034,India,EB-1,2061,exit_pct,2,4.76554498451363,0.2721487247523835,0.19243820876368156,,,2,0,0
Uncapped,2034,India,EB-2,2061,exit_pct,2,29.33728445998571,0.3191451029307099,0.22566966646478367,,,2,0,0
Uncapped,2034,India,EB-3,2061,exit_pct,2,27.363139377920756,0.11943154213410724,0.0844508533305941,,,2,0,0
Uncapped,2034,India,EB-4,2061,exit_pct,2,47.39002708369736,0.24541164496448714,0.17353223833653428,,,2,0,0
Uncapped,2034,India,EB-5,2061,exit_pct,2,3.395171563176093,0.8788615128199665,0.6214489354388661,,,2,0,0
Uncapped,2034,China,EB-1,2061,exit_pct,2,5.868278285077017,0.14295226770648434,0.10108251788124978,,,2,0,0
Uncapped,2034,China,EB-2,2061,exit_pct,2,33.15903913211933,1.4155724347615792,1.0009608678806643,,,2,0,0
Uncapped,2034,China,EB-3,2061,exit_pct,2,36.94618163379914,1.8483095432057512,1.3069522117325967,,,2,0,0
Uncapped,2034,China,EB-4,2061,exit_pct,2,67.53246753246754,5.50992297028479,3.8961038961038987,,,2,0,0
Uncapped,2034,China,EB-5,2061,exit_pct,2,4.44509897770087,0.019091527295391396,0.013499748413779322,,,2,0,0
Uncapped,2034,ROW,EB-1,2061,exit_pct,2,6.501151489026007,0.24107573281221276,0.1704662854510319,,,2,0,0
Uncapped,2034,ROW,EB-2,2061,exit_pct,2,40.69230742060314,0.35507286132683274,0.251074428059514,,,2,0,0
Uncapped,2034,ROW,EB-3,2061,exit_pct,2,39.15189732646353,0.1404262284291054,0.09929633837867156,,,2,0,0
Uncapped,2034,ROW,EB-4,2061,exit_pct,2,55.472704266088215,0.006391059121350422,0.0045191612436710216,,,2,0,0
Uncapped,2034,ROW,EB-5,2061,exit_pct,2,5.836038961038961,0.10331105569283972,0.07305194805194803,,,2,0,0
Uncapped,2035,India,EB-1,2061,exit_pct,2,4.404189390787226,0.8086524420023551,0.5718036253629266,,,2,0,0
Uncapped,2035,India,EB-2,2061,exit_pct,2,30.096440283613497,0.431987351600745,0.3054611857037041,,,2,0,0
Uncapped,2035,India,EB-3,2061,exit_pct,2,27.3836692069399,0.4278754062101261,0.3025536012341288,,,2,0,0
Uncapped,2035,India,EB-4,2061,exit_pct,2,48.72988086554826,0.4036680579202565,0.2854364211038174,,,2,0,0
Uncapped,2035,India,EB-5,2061,exit_pct,2,3.82380204975241,0.25727431237528864,0.18192041090567268,,,2,0,0
Uncapped,2035,China,EB-1,2061,exit_pct,2,6.788273583407035,1.2898944331862574,0.9120931007207806,,,2,0,0
Uncapped,2035,China,EB-2,2061,exit_pct,2,32.44299819415923,3.044607766352177,2.152862797640852,,,2,0,0
Uncapped,2035,China,EB-3,2061,exit_pct,2,39.27620934708196,1.9169091425292537,1.3554594536009255,,,2,0,0
Uncapped,2035,China,EB-4,2061,exit_pct,2,57.25152129817444,1.936296459638618,1.369168356997971,,,2,0,0
Uncapped,2035,China,EB-5,2061,exit_pct,2,4.8779802478900205,1.0247753728032654,0.7246256153021612,,,2,0,0
Uncapped,2035,ROW,EB-1,2061,exit_pct,2,6.458744124799354,0.3868773073414598,0.2735635675083383,,,2,0,0
Uncapped,2035,ROW,EB-2,2061,exit_pct,2,40.45213240469302,0.40115413150719814,0.28365880668973986,,,2,0,0
Uncapped,2035,ROW,EB-3,2061,exit_pct,2,41.00909477322986,0.48339420780049663,0.3418113223220302,,,2,0,0
Uncapped,2035,ROW,EB-4,2061,exit_pct,2,56.500453049282,0.7758530038088467,0.5486109201971877,,,2,0,0
Uncapped,2035,ROW,EB-5,2061,exit_pct,2,6.720518867924529,0.2184693121118812,0.1544811320754715,,,2,0,0
Uncapped,2036,India,EB-1,2061,exit_pct,2,3.9393360445964216,0.0870020696619694,0.061519753435242956,,,2,0,0
Uncapped,2036,India,EB-2,2061,exit_pct,2,29.66059898493856,0.6615909167330734,0.46781542359338063,,,2,0,0
Uncapped,2036,India,EB-3,2061,exit_pct,2,28.131673039508897,1.3034364141703865,0.9216687273053575,,,2,0,0
Uncapped,2036,India,EB-4,2061,exit_pct,2,50.71383827197781,0.186432507047964,0.13182768996722413,,,2,0,0
Uncapped,2036,India,EB-5,2061,exit_pct,2,3.373824777435727,1.1707650341635991,0.8278558948331809,,,2,0,0
Uncapped,2036,China,EB-1,2061,exit_pct,2,6.981144401910948,0.036137648989763106,0.02555317665680068,,,2,0,0
Uncapped,2036,China,EB-2,2061,exit_pct,2,32.119208741578205,1.2120840049220263,0.8570728192481134,,,2,0,0
Uncapped,2036,China,EB-3,2061,exit_pct,2,39.679163130440685,0.022824630526773255,0.01613945102355885,,,2,0,0
Uncapped,2036,China,EB-4,2061,exit_pct,2,56.99643493761141,2.962033753633492,2.0944741532976856,,,2,0,0
Uncapped,2036,China,EB-5,2061,exit_pct,2,4.648067753812298,0.128613156624075,0.09094323519869095,,,2,0,0
Uncapped,2036,ROW,EB-1,2061,exit_pct,2,6.996302946994549,0.489941540461587,0.3464409856453714,,,2,0,0
Uncapped,2036,ROW,EB-2,2061,exit_pct,2,40.87440798070871,0.36086504387143353,0.2551701196146716,,,2,0,0
Uncapped,2036,ROW,EB-3,2061,exit_pct,2,40.869318552824176,0.5007090219369269,0.3540547448128848,,,2,0,0
Uncapped,2036,ROW,EB-4,2061,exit_pct,2,56.17077779429421,1.4531897916047833,1.027560355994808,,,2,0,0
Uncapped,2036,ROW,EB-5,2061,exit_pct,2,6.208096585568809,0.09986758112466392,0.07061704383394751,,,2,0,0
Uncapped,2037,India,EB-1,2061,exit_pct,2,4.658208733786452,1.0009091203863811,0.7077496263766725,,,2,0,0
Uncapped,2037,India,EB-2,2061,exit_pct,2,29.321611223996584,0.33120960656455406,0.2342005587959246,,,2,0,0
Uncapped,2037,India,EB-3,2061,exit_pct,2,28.310474476610437,0.02260656947501714,0.015985258575149427,,,2,0,0
Uncapped,2037,India,EB-4,2061,exit_pct,2,52.74106587126448,2.6229785701069974,1.8547259338296518,,,2,0,0
Uncapped,2037,India,EB-5,2061,exit_pct,2,3.161606384449756,0.48748645207535146,0.3447049759990519,,,2,0,0
Uncapped,2037,China,EB-1,2061,exit_pct,2,7.090854157732642,0.4851693637239574,0.3430665471131728,,,2,0,0
Uncapped,2037,China,EB-2,2061,exit_pct,2,33.99531024531024,0.20662211138567818,0.14610389610389518,,,2,0,0
Uncapped,2037,China,EB-3,2061,exit_pct,2,39.73974697121163,2.1477646872313754,1.5186989747343098,,,2,0,0
Uncapped,2037,China,EB-4,2061,exit_pct,2,63.39712918660287,0.33832860343853904,0.23923444976076522,,,2,0,0
Uncapped,2037,China,EB-5,2061,exit_pct,2,4.423205643085161,0.18149146865487273,0.12833384821336624,,,2,0,0
Uncapped,2037,ROW,EB-1,2061,exit_pct,2,7.1257498125627095,0.24627238191441206,0.174140871270644,,,2,0,0
Uncapped,2037,ROW,EB-2,2061,exit_pct,2,40.654361956608454,0.8018761865663488,0.5670120891930743,,,2,0,0
Uncapped,2037,ROW,EB-3,2061,exit_pct,2,40.65616360871407,0.2781253840630422,0.19666434509109007,,,2,0,0
Uncapped,2037,ROW,EB-4,2061,exit_pct,2,55.995117247132896,0.44061295953312435,0.31156041156454606,,,2,0,0
Uncapped,2037,ROW,EB-5,2061,exit_pct,2,6.24719757769952,0.8339691241115165,0.5897052229594587,,,2,0,0
Uncapped,2038,India,EB-1,2061,exit_pct,2,4.460039298287398,0.8658777970237261,0.6122680619543457,,,2,0,0
Uncapped,2038,India,EB-2,2061,exit_pct,2,29.0739975452004,0.40707470616026037,0.28784528517544133,,,2,0,0
Uncapped,2038,India,EB-3,2061,exit_pct,2,27.59023527805418,0.8172290035912227,0.5778681702216789,,,2,0,0
Uncapped,2038,India,EB-4,2061,exit_pct,2,48.69396097046413,0.9519462336385336,0.6731276371308006,,,2,0,0
Uncapped,2038,India,EB-5,2061,exit_pct,2,2.751243813226724,1.49048383195604,1.0539312248250263,,,2,0,0
Uncapped,2038,China,EB-1,2061,exit_pct,2,6.509703194750367,0.3400234633581596,0.2404328967030902,,,2,0,0
Uncapped,2038,China,EB-2,2061,exit_pct,2,31.51885895120954,1.1656695169379587,0.8242528200492777,,,2,0,0
Uncapped,2038,China,EB-3,2061,exit_pct,2,41.51986782146365,2.0151375895715606,1.4249174546099643,,,2,0,0
Uncapped,2038,China,EB-4,2061,exit_pct,2,51.82957393483709,23.67655788634655,16.741854636591476,,,2,0,0
Uncapped,2038,China,EB-5,2061,exit_pct,2,4.819184031402681,1.4495290386456603,1.0249718127531635,,,2,0,0
Uncapped,2038,ROW,EB-1,2061,exit_pct,2,7.656112775268802,0.013945645022459752,0.009861060163401714,,,2,0,0
Uncapped,2038,ROW,EB-2,2061,exit_pct,2,40.91603442467658,0.8151693612666421,0.5764117831671491,,,2,0,0
Uncapped,2038,ROW,EB-3,2061,exit_pct,2,41.23661654125161,1.0053412344102777,0.7108836042579617,,,2,0,0
Uncapped,2038,ROW,EB-4,2061,exit_pct,2,55.41293366520545,0.925233099945782,0.654238599149913,,,2,0,0
Uncapped,2038,ROW,EB-5,2061,exit_pct,2,5.661623142617367,1.7723921022237723,1.2532704744039098,,,2,0,0
Uncapped,2039,India,EB-1,2061,exit_pct,2,4.7198042288230955,0.16815769804488773,0.11890544859625995,,,2,0,0
Uncapped,2039,India,EB-2,2061,exit_pct,2,29.382987914342834,0.42016332621706914,0.2971003371739851,,,2,0,0
Uncapped,2039,India,EB-3,2061,exit_pct,2,28.08853616506981,0.11816293257330526,0.08355381090747292,,,2,0,0
Uncapped,2039,India,EB-4,2061,exit_pct,2,48.84852409613057,1.021474229537415,0.7222913545132101,,,2,0,0
Uncapped,2039,India,EB-5,2061,exit_pct,2,3.111983254840398,0.16798873817827964,0.118785975928833,,,2,0,0
Uncapped,2039,China,EB-1,2061,exit_pct,2,7.2710039824377475,0.28015379830306686,0.19809865055526685,,,2,0,0
Uncapped,2039,China,EB-2,2061,exit_pct,2,33.45024203413436,1.0677161841507434,0.7549893541956152,,,2,0,0
Uncapped,2039,China,EB-3,2061,exit_pct,2,40.153053769725304,2.959537368072569,2.0927089421391005,,,2,0,0
Uncapped,2039,China,EB-4,2061,exit_pct,2,60.85947856827221,10.795642638088916,7.633672116659302,,,2,0,0
Uncapped,2039,China,EB-5,2061,exit_pct,2,5.3240993776089525,1.533757125331958,1.084530064015413,,,2,0,0
Uncapped,2039,ROW,EB-1,2061,exit_pct,2,8.200839510637127,0.3490990125998132,0.24685027911485588,,,2,0,0
Uncapped,2039,ROW,EB-2,2061,exit_pct,2,41.29370391513422,0.16891192581012535,0.11943876816361865,,,2,0,0
Uncapped,2039,ROW,EB-3,2061,exit_pct,2,42.278108774772576,1.3541521198175326,0.9575301466811155,,,2,0,0
Uncapped,2039,ROW,EB-4,2061,exit_pct,2,55.78107494687078,0.8907975626379555,0.6298889972057466,,,2,0,0
Uncapped,2039,ROW,EB-5,2061,exit_pct,2,5.659259925632721,0.42725805568276815,0.30211706848986486,,,2,0,0
Uncapped,2040,India,EB-1,2061,exit_pct,2,5.559742544885508,0.11099940777433837,0.07848843394492544,,,2,0,0
Uncapped,2040,India,EB-2,2061,exit_pct,2,29.512067566983884,0.5443257840441726,0.3848964530723187,,,2,0,0
Uncapped,2040,India,EB-3,2061,exit_pct,2,29.1876121278698,0.11034130749387734,0.07802308677391068,,,2,0,0
Uncapped,2040,India,EB-4,2061,exit_pct,2,51.03189189063916,1.5328958168618327,1.083921026955494,,,2,0,0
Uncapped,2040,India,EB-5,2061,exit_pct,2,3.174971629010626,0.7477400708926145,0.5287320746930775,,,2,0,0
Uncapped,2040,China,EB-1,2061,exit_pct,2,6.558528899967079,0.49576954775568133,0.3505620091238302,,,2,0,0
Uncapped,2040,China,EB-2,2061,exit_pct,2,33.82367934370258,0.8901705839126458,0.6294456562974204,,,2,0,0
Uncapped,2040,China,EB-3,2061,exit_pct,2,41.36358382149503,0.19595640282114946,0.13856210125175747,,,2,0,0
Uncapped,2040,China,EB-4,2061,exit_pct,2,51.271186440677965,1.7977291047115604,1.2711864406779652,,,2,0,0
Uncapped,2040,China,EB-5,2061,exit_pct,2,4.44833003034752,0.1582937102991369,0.11193055597169854,,,2,0,0
Uncapped,2040,ROW,EB-1,2061,exit_pct,2,8.27777603201842,0.9744451054146505,0.6890367419327394,,,2,0,0
Uncapped,2040,ROW,EB-2,2061,exit_pct,2,40.46501517162784,0.6401659453537399,0.4526656810443263,,,2,0,0
Uncapped,2040,ROW,EB-3,2061,exit_pct,2,42.60202090073956,0.0007448961098006859,0.0005267210905195441,,,2,0,0
Uncapped,2040,ROW,EB-4,2061,exit_pct,2,56.58721275451593,0.19052161383031418,0.13471912510201986,,,2,0,0
Uncapped,2040,ROW,EB-5,2061,exit_pct,2,5.7712188007823375,0.28624271204930074,0.2024041627552888,,,2,0,0
Capped,2009,India,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,India,EB-2,2061,exit_pct,2,2.1145607917941573,0.3610441269546056,0.25529675047717837,,,2,0,0
Capped,2009,India,EB-3,2061,exit_pct,2,26.81887234989286,0.050257343487170265,0.03553730838419966,,,2,0,0
Capped,2009,India,EB-4,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,India,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,China,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,China,EB-2,2061,exit_pct,2,2.9447472238983945,0.11279070617612595,0.07975507319195806,,,2,0,0
Capped,2009,China,EB-3,2061,exit_pct,2,24.469441639850473,0.9741561819050425,0.6888324421598514,,,2,0,0
Capped,2009,China,EB-4,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,China,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,ROW,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,ROW,EB-2,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2009,ROW,EB-3,2061,exit_pct,2,7.595231343369503,0.09120274499133316,0.0644900794461991,,,2,0,0
Capped,2009,ROW,EB-4,2061,exit_pct,2,0.05601194921583271,0.07921285823598366,0.056011949215832704,,,1,1,0
Capped,2009,ROW,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,India,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,India,EB-2,2061,exit_pct,2,5.242745344061833,0.004589708913512306,0.003245414296416893,,,2,0,0
Capped,2010,India,EB-3,2061,exit_pct,2,33.806424263145445,1.1942073662826416,0.844432126841383,,,2,0,0
Capped,2010,India,EB-4,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,India,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,China,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,China,EB-2,2061,exit_pct,2,6.244549327613689,0.3715913865389189,0.2627547892521811,,,2,0,0
Capped,2010,China,EB-3,2061,exit_pct,2,33.779761904761905,2.3149329145988125,1.636904761904759,,,2,0,0
Capped,2010,China,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,ROW,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,ROW,EB-2,2061,exit_pct,2,0.026988718034493292,0.007530602185212055,0.0053249398715816765,,,2,0,0
Capped,2010,ROW,EB-3,2061,exit_pct,2,13.365563384170553,0.7503938978516573,0.5306086137319124,,,2,0,0
Capped,2010,ROW,EB-4,2061,exit_pct,2,1.0971707565957798,0.22543178756694057,0.1594043456835889,,,2,0,0
Capped,2010,ROW,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,India,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,India,EB-2,2061,exit_pct,2,13.960627382125885,0.28238728109847505,0.19967796138556348,,,2,0,0
Capped,2011,India,EB-3,2061,exit_pct,2,34.88271751302622,0.4446828693075508,0.31443827236486044,,,2,0,0
Capped,2011,India,EB-4,2061,exit_pct,2,2.130459524825722,2.29867548016967,1.625409019775217,,,2,0,0
Capped,2011,India,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,China,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,China,EB-2,2061,exit_pct,2,10.425574542327887,2.4934765258560443,1.7631541601622824,,,2,0,0
Capped,2011,China,EB-3,2061,exit_pct,2,34.87719298245614,0.29772917102591817,0.2105263157894761,,,2,0,0
Capped,2011,China,EB-4,2061,exit_pct,2,7.142857142857143,10.101525445522107,7.142857142857142,,,1,1,0
Capped,2011,China,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,ROW,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,ROW,EB-2,2061,exit_pct,2,0.4529519550435852,0.14877105239382576,0.10519701999193334,,,2,0,0
Capped,2011,ROW,EB-3,2061,exit_pct,2,12.365152010460935,0.47387018680366894,0.3350768224910103,,,2,0,0
Capped,2011,ROW,EB-4,2061,exit_pct,2,4.720476164257757,0.35700913416093044,0.25244357971073184,,,2,0,0
Capped,2011,ROW,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,India,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,India,EB-2,2061,exit_pct,2,15.267609246044202,0.06047415497392943,0.04276168506859168,,,2,0,0
Capped,2012,India,EB-3,2061,exit_pct,2,34.789140952823814,0.7227565908165516,0.5110660865136544,,,2,0,0
Capped,2012,India,EB-4,2061,exit_pct,2,6.4935064935064934,2.040712211216588,1.4430014430014433,,,2,0,0
Capped,2012,India,EB-5,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,China,EB-1,2061,exit_pct,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,China,EB-2,2061,exit_pct,2,13.070101980358602,1.02888662673602,0.7275327108371918,,,2,0,0
Capped,2012,China,EB-3,2061,exit_pct,2,37.83251231527093,5.015929876397186,3.546798029556651,,,2,0,0
