annual_principal_exits,annual_visas,category,nationality,principal_backlog,scenario,year,case,role,seed
1076,3118,EB-2,China,46311,Capped,2020,catchall_65_70,sensitivity,2014
522,36369,EB-2,ROW,21300,Capped,2020,catchall_65_70,sensitivity,2014
2260,2946,EB-3,India,120977,Capped,2020,catchall_65_70,sensitivity,2014
1065,2946,EB-3,China,30955,Capped,2020,catchall_65_70,sensitivity,2014
1350,36193,EB-3,ROW,34735,Capped,2020,catchall_65_70,sensitivity,2014
164,731,EB-4,India,4433,Capped,2020,catchall_65_70,sensitivity,2014
0,162,EB-4,China,0,Capped,2020,catchall_65_70,sensitivity,2014
7635,9555,EB-4,ROW,152725,Capped,2020,catchall_65_70,sensitivity,2014
15,731,EB-5,India,1931,Capped,2020,catchall_65_70,sensitivity,2014
148,1260,EB-5,China,24590,Capped,2020,catchall_65_70,sensitivity,2014
0,1605,EB-5,ROW,0,Capped,2020,catchall_65_70,sensitivity,2014
92,30825,EB-1,India,11280,Capped,2021,catchall_65_70,sensitivity,2014
92,9118,EB-1,China,8030,Capped,2021,catchall_65_70,sensitivity,2014
0,18777,EB-1,ROW,0,Capped,2021,catchall_65_70,sensitivity,2014
5118,28246,EB-2,India,316847,Capped,2021,catchall_65_70,sensitivity,2014
1226,6091,EB-2,China,51137,Capped,2021,catchall_65_70,sensitivity,2014
744,25404,EB-2,ROW,28393,Capped,2021,catchall_65_70,sensitivity,2014
3243,21129,EB-3,India,156485,Capped,2021,catchall_65_70,sensitivity,2014
1314,3914,EB-3,China,37773,Capped,2021,catchall_65_70,sensitivity,2014
1638,35173,EB-3,ROW,41707,Capped,2021,catchall_65_70,sensitivity,2014
171,972,EB-4,India,4522,Capped,2021,catchall_65_70,sensitivity,2014
0,67,EB-4,China,0,Capped,2021,catchall_65_70,sensitivity,2014
8210,12842,EB-4,ROW,166543,Capped,2021,catchall_65_70,sensitivity,2014
4,972,EB-5,India,1904,Capped,2021,catchall_65_70,sensitivity,2014
165,972,EB-5,China,25462,Capped,2021,catchall_65_70,sensitivity,2014
0,1005,EB-5,ROW,240,Capped,2021,catchall_65_70,sensitivity,2014
112,20098,EB-1,India,10920,Capped,2022,catchall_65_70,sensitivity,2014
94,11425,EB-1,China,6762,Capped,2022,catchall_65_70,sensitivity,2014
0,22614,EB-1,ROW,0,Capped,2022,catchall_65_70,sensitivity,2014
5192,59432,EB-2,India,330622,Capped,2022,catchall_65_70,sensitivity,2014
1273,8523,EB-2,China,55124,Capped,2022,catchall_65_70,sensitivity,2014
819,41355,EB-2,ROW,32345,Capped,2022,catchall_65_70,sensitivity,2014
3475,13919,EB-3,India,163174,Capped,2022,catchall_65_70,sensitivity,2014
1270,5510,EB-3,China,37536,Capped,2022,catchall_65_70,sensitivity,2014
1686,61946,EB-3,ROW,43115,Capped,2022,catchall_65_70,sensitivity,2014
200,1368,EB-4,India,5223,Capped,2022,catchall_65_70,sensitivity,2014
0,181,EB-4,China,0,Capped,2022,catchall_65_70,sensitivity,2014
9055,17994,EB-4,ROW,186465,Capped,2022,catchall_65_70,sensitivity,2014
4,1368,EB-5,India,1483,Capped,2022,catchall_65_70,sensitivity,2014
130,8413,EB-5,China,22165,Capped,2022,catchall_65_70,sensitivity,2014
0,1104,EB-5,ROW,0,Capped,2022,catchall_65_70,sensitivity,2014
125,15432,EB-1,India,15235,Capped,2023,catchall_65_70,sensitivity,2014
131,9072,EB-1,China,9333,Capped,2023,catchall_65_70,sensitivity,2014
0,30960,EB-1,ROW,0,Capped,2023,catchall_65_70,sensitivity,2014
5630,3882,EB-2,India,362381,Capped,2023,catchall_65_70,sensitivity,2014
1541,3882,EB-2,China,63790,Capped,2023,catchall_65_70,sensitivity,2014
1090,47699,EB-2,ROW,40015,Capped,2023,catchall_65_70,sensitivity,2014
3661,3882,EB-3,India,170354,Capped,2023,catchall_65_70,sensitivity,2014
1286,3882,EB-3,China,37467,Capped,2023,catchall_65_70,sensitivity,2014
2372,47699,EB-3,ROW,59219,Capped,2023,catchall_65_70,sensitivity,2014
182,964,EB-4,India,6355,Capped,2023,catchall_65_70,sensitivity,2014
0,185,EB-4,China,0,Capped,2023,catchall_65_70,sensitivity,2014
11713,12620,EB-4,ROW,234415,Capped,2023,catchall_65_70,sensitivity,2014
9,964,EB-5,India,1497,Capped,2023,catchall_65_70,sensitivity,2014
96,11292,EB-5,China,18603,Capped,2023,catchall_65_70,sensitivity,2014
0,1513,EB-5,ROW,0,Capped,2023,catchall_65_70,sensitivity,2014
168,12479,EB-1,India,18683,Capped,2024,catchall_65_70,sensitivity,2014
147,5696,EB-1,China,12762,Capped,2024,catchall_65_70,sensitivity,2014
0,29700,EB-1,ROW,0,Capped,2024,catchall_65_70,sensitivity,2014
5769,3351,EB-2,India,393838,Capped,2024,catchall_65_70,sensitivity,2014
1643,3351,EB-2,China,72350,Capped,2024,catchall_65_70,sensitivity,2014
1184,41173,EB-2,ROW,44436,Capped,2024,catchall_65_70,sensitivity,2014
3744,3351,EB-3,India,175242,Capped,2024,catchall_65_70,sensitivity,2014
1451,3351,EB-3,China,41489,Capped,2024,catchall_65_70,sensitivity,2014
2827,41172,EB-3,ROW,74420,Capped,2024,catchall_65_70,sensitivity,2014
248,832,EB-4,India,7407,Capped,2024,catchall_65_70,sensitivity,2014
0,308,EB-4,China,0,Capped,2024,catchall_65_70,sensitivity,2014
14802,10745,EB-4,ROW,297422,Capped,2024,catchall_65_70,sensitivity,2014
14,832,EB-5,India,2189,Capped,2024,catchall_65_70,sensitivity,2014
110,7213,EB-5,China,18359,Capped,2024,catchall_65_70,sensitivity,2014
0,3840,EB-5,ROW,0,Capped,2024,catchall_65_70,sensitivity,2014
187,11802,EB-1,India,22442,Capped,2025,catchall_65_70,sensitivity,2014
222,6623,EB-1,China,15642,Capped,2025,catchall_65_70,sensitivity,2014
0,29450,EB-1,ROW,0,Capped,2025,catchall_65_70,sensitivity,2014
6091,3351,EB-2,India,424929,Capped,2025,catchall_65_70,sensitivity,2014
1865,3351,EB-2,China,80783,Capped,2025,catchall_65_70,sensitivity,2014
1218,41173,EB-2,ROW,48645,Capped,2025,catchall_65_70,sensitivity,2014
3869,3351,EB-3,India,179998,Capped,2025,catchall_65_70,sensitivity,2014
1586,3351,EB-3,China,45312,Capped,2025,catchall_65_70,sensitivity,2014
3491,41172,EB-3,ROW,89098,Capped,2025,catchall_65_70,sensitivity,2014
275,832,EB-4,India,8383,Capped,2025,catchall_65_70,sensitivity,2014
0,278,EB-4,China,0,Capped,2025,catchall_65_70,sensitivity,2014
17495,10775,EB-4,ROW,357744,Capped,2025,catchall_65_70,sensitivity,2014
22,832,EB-5,India,2861,Capped,2025,catchall_65_70,sensitivity,2014
122,7276,EB-5,China,18135,Capped,2025,catchall_65_70,sensitivity,2014
0,3777,EB-5,ROW,0,Capped,2025,catchall_65_70,sensitivity,2014
229,11495,EB-1,India,26220,Capped,2026,catchall_65_70,sensitivity,2014
210,6162,EB-1,China,18579,Capped,2026,catchall_65_70,sensitivity,2014
0,30218,EB-1,ROW,0,Capped,2026,catchall_65_70,sensitivity,2014
6425,3351,EB-2,India,455705,Capped,2026,catchall_65_70,sensitivity,2014
2013,3351,EB-2,China,89306,Capped,2026,catchall_65_70,sensitivity,2014
1428,41173,EB-2,ROW,52433,Capped,2026,catchall_65_70,sensitivity,2014
3800,3351,EB-3,India,184882,Capped,2026,catchall_65_70,sensitivity,2014
1642,3351,EB-3,China,49241,Capped,2026,catchall_65_70,sensitivity,2014
3939,41172,EB-3,ROW,103016,Capped,2026,catchall_65_70,sensitivity,2014
309,832,EB-4,India,9359,Capped,2026,catchall_65_70,sensitivity,2014
0,301,EB-4,China,0,Capped,2026,catchall_65_70,sensitivity,2014
20222,10752,EB-4,ROW,415224,Capped,2026,catchall_65_70,sensitivity,2014
10,832,EB-5,India,3534,Capped,2026,catchall_65_70,sensitivity,2014
110,7010,EB-5,China,17902,Capped,2026,catchall_65_70,sensitivity,2014
0,4043,EB-5,ROW,0,Capped,2026,catchall_65_70,sensitivity,2014
257,10981,EB-1,India,30201,Capped,2027,catchall_65_70,sensitivity,2014
292,6700,EB-1,China,21236,Capped,2027,catchall_65_70,sensitivity,2014
0,30194,EB-1,ROW,0,Capped,2027,catchall_65_70,sensitivity,2014
6684,3351,EB-2,India,486466,Capped,2027,catchall_65_70,sensitivity,2014
2281,3351,EB-2,China,97281,Capped,2027,catchall_65_70,sensitivity,2014
1373,41173,EB-2,ROW,56242,Capped,2027,catchall_65_70,sensitivity,2014
3787,3351,EB-3,India,189564,Capped,2027,catchall_65_70,sensitivity,2014
1825,3351,EB-3,China,52744,Capped,2027,catchall_65_70,sensitivity,2014
4520,41172,EB-3,ROW,116832,Capped,2027,catchall_65_70,sensitivity,2014
359,832,EB-4,India,10215,Capped,2027,catchall_65_70,sensitivity,2014
0,338,EB-4,China,0,Capped,2027,catchall_65_70,sensitivity,2014
23214,10715,EB-4,ROW,469543,Capped,2027,catchall_65_70,sensitivity,2014
16,832,EB-5,India,4211,Capped,2027,catchall_65_70,sensitivity,2014
134,7080,EB-5,China,17608,Capped,2027,catchall_65_70,sensitivity,2014
0,3973,EB-5,ROW,0,Capped,2027,catchall_65_70,sensitivity,2014
287,11407,EB-1,India,34003,Capped,2028,catchall_65_70,sensitivity,2014
286,6856,EB-1,China,23932,Capped,2028,catchall_65_70,sensitivity,2014
0,29612,EB-1,ROW,0,Capped,2028,catchall_65_70,sensitivity,2014
7117,3351,EB-2,India,516680,Capped,2028,catchall_65_70,sensitivity,2014
2414,3351,EB-2,China,105233,Capped,2028,catchall_65_70,sensitivity,2014
1535,41173,EB-2,ROW,59987,Capped,2028,catchall_65_70,sensitivity,2014
3820,3351,EB-3,India,194256,Capped,2028,catchall_65_70,sensitivity,2014
1930,3351,EB-3,China,56245,Capped,2028,catchall_65_70,sensitivity,2014
5053,41172,EB-3,ROW,129930,Capped,2028,catchall_65_70,sensitivity,2014
378,832,EB-4,India,11052,Capped,2028,catchall_65_70,sensitivity,2014
0,303,EB-4,China,0,Capped,2028,catchall_65_70,sensitivity,2014
24964,10750,EB-4,ROW,522058,Capped,2028,catchall_65_70,sensitivity,2014
19,832,EB-5,India,4840,Capped,2028,catchall_65_70,sensitivity,2014
112,7103,EB-5,China,17367,Capped,2028,catchall_65_70,sensitivity,2014
0,3950,EB-5,ROW,0,Capped,2028,catchall_65_70,sensitivity,2014
332,10831,EB-1,India,37866,Capped,2029,catchall_65_70,sensitivity,2014
335,6722,EB-1,China,26624,Capped,2029,catchall_65_70,sensitivity,2014
0,30322,EB-1,ROW,0,Capped,2029,catchall_65_70,sensitivity,2014
7573,3351,EB-2,India,546322,Capped,2029,catchall_65_70,sensitivity,2014
2445,3351,EB-2,China,113061,Capped,2029,catchall_65_70,sensitivity,2014
1595,41173,EB-2,ROW,63673,Capped,2029,catchall_65_70,sensitivity,2014
3976,3351,EB-3,India,198673,Capped,2029,catchall_65_70,sensitivity,2014
1986,3351,EB-3,China,59609,Capped,2029,catchall_65_70,sensitivity,2014
5610,41172,EB-3,ROW,142589,Capped,2029,catchall_65_70,sensitivity,2014
365,832,EB-4,India,11875,Capped,2029,catchall_65_70,sensitivity,2014
0,320,EB-4,China,0,Capped,2029,catchall_65_70,sensitivity,2014
27019,10733,EB-4,ROW,573069,Capped,2029,catchall_65_70,sensitivity,2014
23,832,EB-5,India,5548,Capped,2029,catchall_65_70,sensitivity,2014
103,7239,EB-5,China,17149,Capped,2029,catchall_65_70,sensitivity,2014
0,3814,EB-5,ROW,0,Capped,2029,catchall_65_70,sensitivity,2014
384,11264,EB-1,India,41509,Capped,2030,catchall_65_70,sensitivity,2014
369,6690,EB-1,China,29191,Capped,2030,catchall_65_70,sensitivity,2014
0,29921,EB-1,ROW,0,Capped,2030,catchall_65_70,sensitivity,2014
7973,3351,EB-2,India,575569,Capped,2030,catchall_65_70,sensitivity,2014
2649,3351,EB-2,China,120725,Capped,2030,catchall_65_70,sensitivity,2014
1741,41173,EB-2,ROW,67257,Capped,2030,catchall_65_70,sensitivity,2014
4264,3351,EB-3,India,202881,Capped,2030,catchall_65_70,sensitivity,2014
2082,3351,EB-3,China,62841,Capped,2030,catchall_65_70,sensitivity,2014
5926,41172,EB-3,ROW,154828,Capped,2030,catchall_65_70,sensitivity,2014
435,832,EB-4,India,12632,Capped,2030,catchall_65_70,sensitivity,2014
0,326,EB-4,China,0,Capped,2030,catchall_65_70,sensitivity,2014
28509,10727,EB-4,ROW,621618,Capped,2030,catchall_65_70,sensitivity,2014
26,1351,EB-5,India,5986,Capped,2030,catchall_65_70,sensitivity,2014
101,6557,EB-5,China,17258,Capped,2030,catchall_65_70,sensitivity,2014
0,3977,EB-5,ROW,0,Capped,2030,catchall_65_70,sensitivity,2014
419,11280,EB-1,India,45335,Capped,2031,catchall_65_70,sensitivity,2014
387,6563,EB-1,China,31743,Capped,2031,catchall_65_70,sensitivity,2014
0,30032,EB-1,ROW,0,Capped,2031,catchall_65_70,sensitivity,2014
8220,3351,EB-2,India,604624,Capped,2031,catchall_65_70,sensitivity,2014
2705,3351,EB-2,China,128383,Capped,2031,catchall_65_70,sensitivity,2014
1814,41173,EB-2,ROW,70570,Capped,2031,catchall_65_70,sensitivity,2014
4093,3351,EB-3,India,206972,Capped,2031,catchall_65_70,sensitivity,2014
2146,3351,EB-3,China,66174,Capped,2031,catchall_65_70,sensitivity,2014
6426,41172,EB-3,ROW,166628,Capped,2031,catchall_65_70,sensitivity,2014
426,832,EB-4,India,13395,Capped,2031,catchall_65_70,sensitivity,2014
0,290,EB-4,China,0,Capped,2031,catchall_65_70,sensitivity,2014
29914,10763,EB-4,ROW,668168,Capped,2031,catchall_65_70,sensitivity,2014
22,2099,EB-5,India,6164,Capped,2031,catchall_65_70,sensitivity,2014
95,5847,EB-5,China,17704,Capped,2031,catchall_65_70,sensitivity,2014
0,3939,EB-5,ROW,0,Capped,2031,catchall_65_70,sensitivity,2014
424,11383,EB-1,India,48910,Capped,2032,catchall_65_70,sensitivity,2014
391,6685,EB-1,China,34409,Capped,2032,catchall_65_70,sensitivity,2014
0,29807,EB-1,ROW,0,Capped,2032,catchall_65_70,sensitivity,2014
8629,3351,EB-2,India,633169,Capped,2032,catchall_65_70,sensitivity,2014
2876,3351,EB-2,China,135686,Capped,2032,catchall_65_70,sensitivity,2014
1890,41173,EB-2,ROW,74045,Capped,2032,catchall_65_70,sensitivity,2014
4218,3351,EB-3,India,211102,Capped,2032,catchall_65_70,sensitivity,2014
2248,3351,EB-3,China,69203,Capped,2032,catchall_65_70,sensitivity,2014
6890,41172,EB-3,ROW,177999,Capped,2032,catchall_65_70,sensitivity,2014
456,832,EB-4,India,14047,Capped,2032,catchall_65_70,sensitivity,2014
0,305,EB-4,China,0,Capped,2032,catchall_65_70,sensitivity,2014
31628,10748,EB-4,ROW,712891,Capped,2032,catchall_65_70,sensitivity,2014
24,2193,EB-5,India,6306,Capped,2032,catchall_65_70,sensitivity,2014
117,5668,EB-5,China,18137,Capped,2032,catchall_65_70,sensitivity,2014
0,4024,EB-5,ROW,0,Capped,2032,catchall_65_70,sensitivity,2014
437,11318,EB-1,India,52508,Capped,2033,catchall_65_70,sensitivity,2014
455,6852,EB-1,China,36958,Capped,2033,catchall_65_70,sensitivity,2014
0,29705,EB-1,ROW,0,Capped,2033,catchall_65_70,sensitivity,2014
9322,3351,EB-2,India,660982,Capped,2033,catchall_65_70,sensitivity,2014
2910,3351,EB-2,China,143003,Capped,2033,catchall_65_70,sensitivity,2014
1893,41173,EB-2,ROW,77392,Capped,2033,catchall_65_70,sensitivity,2014
4494,3351,EB-3,India,215080,Capped,2033,catchall_65_70,sensitivity,2014
2279,3351,EB-3,China,72314,Capped,2033,catchall_65_70,sensitivity,2014
7055,41172,EB-3,ROW,188828,Capped,2033,catchall_65_70,sensitivity,2014
450,832,EB-4,India,14815,Capped,2033,catchall_65_70,sensitivity,2014
0,331,EB-4,China,0,Capped,2033,catchall_65_70,sensitivity,2014
32583,10722,EB-4,ROW,755828,Capped,2033,catchall_65_70,sensitivity,2014
28,2181,EB-5,India,6474,Capped,2033,catchall_65_70,sensitivity,2014
90,5699,EB-5,China,18543,Capped,2033,catchall_65_70,sensitivity,2014
0,4005,EB-5,ROW,0,Capped,2033,catchall_65_70,sensitivity,2014
432,11187,EB-1,India,56201,Capped,2034,catchall_65_70,sensitivity,2014
456,6922,EB-1,China,39465,Capped,2034,catchall_65_70,sensitivity,2014
0,29766,EB-1,ROW,0,Capped,2034,catchall_65_70,sensitivity,2014
10097,3351,EB-2,India,687892,Capped,2034,catchall_65_70,sensitivity,2014
3041,3351,EB-2,China,150278,Capped,2034,catchall_65_70,sensitivity,2014
2069,41173,EB-2,ROW,80558,Capped,2034,catchall_65_70,sensitivity,2014
4781,3351,EB-3,India,218592,Capped,2034,catchall_65_70,sensitivity,2014
2486,3351,EB-3,China,75290,Capped,2034,catchall_65_70,sensitivity,2014
7611,41172,EB-3,ROW,199206,Capped,2034,catchall_65_70,sensitivity,2014
506,832,EB-4,India,15515,Capped,2034,catchall_65_70,sensitivity,2014
0,333,EB-4,China,0,Capped,2034,catchall_65_70,sensitivity,2014
33768,10720,EB-4,ROW,797475,Capped,2034,catchall_65_70,sensitivity,2014
30,2276,EB-5,India,6592,Capped,2034,catchall_65_70,sensitivity,2014
106,5816,EB-5,China,18985,Capped,2034,catchall_65_70,sensitivity,2014
0,3793,EB-5,ROW,0,Capped,2034,catchall_65_70,sensitivity,2014
521,11370,EB-1,India,59771,Capped,2035,catchall_65_70,sensitivity,2014
499,6799,EB-1,China,41977,Capped,2035,catchall_65_70,sensitivity,2014
0,29706,EB-1,ROW,0,Capped,2035,catchall_65_70,sensitivity,2014
10775,3351,EB-2,India,714316,Capped,2035,catchall_65_70,sensitivity,2014
3329,3351,EB-2,China,157093,Capped,2035,catchall_65_70,sensitivity,2014
2211,41173,EB-2,ROW,83572,Capped,2035,catchall_65_70,sensitivity,2014
4959,3351,EB-3,India,221897,Capped,2035,catchall_65_70,sensitivity,2014
2529,3351,EB-3,China,78099,Capped,2035,catchall_65_70,sensitivity,2014
7772,41172,EB-3,ROW,209662,Capped,2035,catchall_65_70,sensitivity,2014
510,832,EB-4,India,16201,Capped,2035,catchall_65_70,sensitivity,2014
0,248,EB-4,China,0,Capped,2035,catchall_65_70,sensitivity,2014
34753,10805,EB-4,ROW,837955,Capped,2035,catchall_65_70,sensitivity,2014
31,2163,EB-5,India,6738,Capped,2035,catchall_65_70,sensitivity,2014
117,5755,EB-5,China,19374,Capped,2035,catchall_65_70,sensitivity,2014
0,3967,EB-5,ROW,0,Capped,2035,catchall_65_70,sensitivity,2014
543,11195,EB-1,India,63314,Capped,2036,catchall_65_70,sensitivity,2014
531,6626,EB-1,China,44516,Capped,2036,catchall_65_70,sensitivity,2014
0,30054,EB-1,ROW,0,Capped,2036,catchall_65_70,sensitivity,2014
11742,3351,EB-2,India,739514,Capped,2036,catchall_65_70,sensitivity,2014
3344,3351,EB-2,China,164060,Capped,2036,catchall_65_70,sensitivity,2014
2271,41173,EB-2,ROW,86614,Capped,2036,catchall_65_70,sensitivity,2014
5069,3351,EB-3,India,225151,Capped,2036,catchall_65_70,sensitivity,2014
2598,3351,EB-3,China,80779,Capped,2036,catchall_65_70,sensitivity,2014
7842,41172,EB-3,ROW,219811,Capped,2036,catchall_65_70,sensitivity,2014
516,832,EB-4,India,16889,Capped,2036,catchall_65_70,sensitivity,2014
0,319,EB-4,China,0,Capped,2036,catchall_65_70,sensitivity,2014
35655,10734,EB-4,ROW,878496,Capped,2036,catchall_65_70,sensitivity,2014
22,2184,EB-5,India,6895,Capped,2036,catchall_65_70,sensitivity,2014
123,5724,EB-5,China,19755,Capped,2036,catchall_65_70,sensitivity,2014
0,3977,EB-5,ROW,0,Capped,2036,catchall_65_70,sensitivity,2014
559,11050,EB-1,India,66833,Capped,2037,catchall_65_70,sensitivity,2014
541,6683,EB-1,China,46974,Capped,2037,catchall_65_70,sensitivity,2014
0,30142,EB-1,ROW,0,Capped,2037,catchall_65_70,sensitivity,2014
12672,3351,EB-2,India,764119,Capped,2037,catchall_65_70,sensitivity,2014
3402,3351,EB-2,China,170995,Capped,2037,catchall_65_70,sensitivity,2014
2358,41173,EB-2,ROW,89228,Capped,2037,catchall_65_70,sensitivity,2014
5219,3351,EB-3,India,228311,Capped,2037,catchall_65_70,sensitivity,2014
2581,3351,EB-3,China,83426,Capped,2037,catchall_65_70,sensitivity,2014
8321,41172,EB-3,ROW,229504,Capped,2037,catchall_65_70,sensitivity,2014
560,832,EB-4,India,17488,Capped,2037,catchall_65_70,sensitivity,2014
0,294,EB-4,China,0,Capped,2037,catchall_65_70,sensitivity,2014
37281,10759,EB-4,ROW,917716,Capped,2037,catchall_65_70,sensitivity,2014
32,2192,EB-5,India,7085,Capped,2037,catchall_65_70,sensitivity,2014
122,5931,EB-5,China,20037,Capped,2037,catchall_65_70,sensitivity,2014
0,3762,EB-5,ROW,0,Capped,2037,catchall_65_70,sensitivity,2014
603,11504,EB-1,India,70244,Capped,2038,catchall_65_70,sensitivity,2014
592,6677,EB-1,China,49452,Capped,2038,catchall_65_70,sensitivity,2014
0,29694,EB-1,ROW,0,Capped,2038,catchall_65_70,sensitivity,2014
14001,3351,EB-2,India,787052,Capped,2038,catchall_65_70,sensitivity,2014
3767,3351,EB-2,China,177546,Capped,2038,catchall_65_70,sensitivity,2014
2354,41173,EB-2,ROW,92098,Capped,2038,catchall_65_70,sensitivity,2014
5327,3351,EB-3,India,231135,Capped,2038,catchall_65_70,sensitivity,2014
2648,3351,EB-3,China,86016,Capped,2038,catchall_65_70,sensitivity,2014
8717,41172,EB-3,ROW,239113,Capped,2038,catchall_65_70,sensitivity,2014
571,832,EB-4,India,18074,Capped,2038,catchall_65_70,sensitivity,2014
0,312,EB-4,China,0,Capped,2038,catchall_65_70,sensitivity,2014
37732,10741,EB-4,ROW,956858,Capped,2038,catchall_65_70,sensitivity,2014
36,2219,EB-5,India,7191,Capped,2038,catchall_65_70,sensitivity,2014
101,5746,EB-5,China,20486,Capped,2038,catchall_65_70,sensitivity,2014
0,3920,EB-5,ROW,0,Capped,2038,catchall_65_70,sensitivity,2014
587,11343,EB-1,India,73779,Capped,2039,catchall_65_70,sensitivity,2014
583,6566,EB-1,China,51822,Capped,2039,catchall_65_70,sensitivity,2014
0,29966,EB-1,ROW,0,Capped,2039,catchall_65_70,sensitivity,2014
15266,3351,EB-2,India,808661,Capped,2039,catchall_65_70,sensitivity,2014
3788,3351,EB-2,China,183680,Capped,2039,catchall_65_70,sensitivity,2014
2439,41173,EB-2,ROW,95310,Capped,2039,catchall_65_70,sensitivity,2014
5667,3351,EB-3,India,233951,Capped,2039,catchall_65_70,sensitivity,2014
2767,3351,EB-3,China,88591,Capped,2039,catchall_65_70,sensitivity,2014
8789,41172,EB-3,ROW,248049,Capped,2039,catchall_65_70,sensitivity,2014
568,832,EB-4,India,18638,Capped,2039,catchall_65_70,sensitivity,2014
0,320,EB-4,China,0,Capped,2039,catchall_65_70,sensitivity,2014
38811,10733,EB-4,ROW,994894,Capped,2039,catchall_65_70,sensitivity,2014
36,2176,EB-5,India,7362,Capped,2039,catchall_65_70,sensitivity,2014
134,5996,EB-5,China,20788,Capped,2039,catchall_65_70,sensitivity,2014
0,3713,EB-5,ROW,0,Capped,2039,catchall_65_70,sensitivity,2014
660,11436,EB-1,India,77001,Capped,2040,catchall_65_70,sensitivity,2014
636,6476,EB-1,China,54380,Capped,2040,catchall_65_70,sensitivity,2014
0,29963,EB-1,ROW,0,Capped,2040,catchall_65_70,sensitivity,2014
16613,3351,EB-2,India,828831,Capped,2040,catchall_65_70,sensitivity,2014
3951,3351,EB-2,China,189961,Capped,2040,catchall_65_70,sensitivity,2014
2537,41173,EB-2,ROW,98123,Capped,2040,catchall_65_70,sensitivity,2014
5709,3351,EB-3,India,236581,Capped,2040,catchall_65_70,sensitivity,2014
2823,3351,EB-3,China,91077,Capped,2040,catchall_65_70,sensitivity,2014
9048,41172,EB-3,ROW,256852,Capped,2040,catchall_65_70,sensitivity,2014
688,832,EB-4,India,19079,Capped,2040,catchall_65_70,sensitivity,2014
0,312,EB-4,China,0,Capped,2040,catchall_65_70,sensitivity,2014
40035,10741,EB-4,ROW,1031257,Capped,2040,catchall_65_70,sensitivity,2014
