case,role,scenario,year,outcome,dimension,group,threshold_age,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
catchall_60_65,primary,Capped,2040,still_waiting,nationality,India,70,share_pct,50,0.0014177656382602251,0.0003624146992361557,5.125317828631376e-05,0.001314768520351879,0.0015207627561685713,50,0,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,India,75,share_pct,50,2.784224277691089e-05,4.6877273068409124e-05,6.629447534041121e-06,1.4519869176654352e-05,4.1164616377167426e-05,14,36,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,India,80,share_pct,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,China,60,share_pct,50,1.0808769591039131,0.017632553937519065,0.002493619691771458,1.0758658427205114,1.0858880754873148,50,0,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,China,65,share_pct,50,0.041052559906895325,0.0032268042949138162,0.0004563390396990871,0.040135512272980706,0.041969607540809944,50,0,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,China,70,share_pct,50,0.00045670980834843015,0.0003459129158280777,4.891947369640903e-05,0.00035840244539473137,0.0005550171713021289,39,11,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,China,75,share_pct,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,China,80,share_pct,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,ROW,60,share_pct,50,0.5682845555186202,0.00568221951095708,0.0008035871896776518,0.5666696866013697,0.5698994244358707,50,0,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,ROW,65,share_pct,50,0.023543366951447736,0.001346540470432782,0.00019042957955702877,0.023160684383953,0.023926049518942474,50,0,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,ROW,70,share_pct,50,0.0003823008989917335,0.00018542703520247128,2.622334280139682e-05,0.00032960311866329515,0.00043499867932017186,50,0,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,ROW,75,share_pct,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_60_65,primary,Capped,2040,still_waiting,nationality,ROW,80,share_pct,50,0.0,0.0,0.0,0.0,0.0,0,50,0
catchall_55_60,sensitivity,Uncapped,2024,converted,overall,All EB,60,share_pct,1,0.0543787870941012,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,overall,All EB,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,overall,All EB,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,overall,All EB,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,overall,All EB,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-1,60,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-1,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-1,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-1,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-1,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-2,60,share_pct,1,0.018346099160665964,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-2,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-2,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-2,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-2,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-3,60,share_pct,1,0.05678839769351739,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-3,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-3,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-3,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-3,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-4,60,share_pct,1,0.32724297791109896,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-4,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-4,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-4,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-4,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-5,60,share_pct,1,0.020868113522537562,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-5,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-5,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-5,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,category,EB-5,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,India,60,share_pct,1,0.056902241948332766,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,India,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,India,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,India,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,India,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,China,60,share_pct,1,0.1532019201307323,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,China,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,China,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,China,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,China,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,ROW,60,share_pct,1,0.037505540591223706,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,ROW,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,ROW,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,ROW,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2024,converted,nationality,ROW,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,overall,All EB,60,share_pct,1,0.20084882539303006,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,overall,All EB,65,share_pct,1,0.0119552872257756,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,overall,All EB,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,overall,All EB,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,overall,All EB,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-1,60,share_pct,1,0.019333945574943206,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-1,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-1,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-1,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-1,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-2,60,share_pct,1,0.3637884173113109,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-2,65,share_pct,1,0.029270332427346852,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-2,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-2,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-2,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-3,60,share_pct,1,0.2638410145112558,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-3,65,share_pct,1,0.004255500234052513,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-3,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-3,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-3,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-4,60,share_pct,1,0.13854253255749516,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-4,65,share_pct,1,0.018472337674332685,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-4,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-4,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-4,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-5,60,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-5,65,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-5,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-5,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,category,EB-5,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,India,60,share_pct,1,0.14904795617990088,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,India,65,share_pct,1,0.011178596713492566,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,India,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,India,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,India,80,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,China,60,share_pct,1,0.12337217272104181,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,China,65,share_pct,1,0.013708019191226868,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,China,70,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,China,75,share_pct,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,converted,nationality,China,80,share_pct,1,0.0,,,,,0,1,0
