aged_out,ageout_pct,eb_category,entry_year,exit_pct,exited,nationality,save_pct,saved,scenario,still_dependent,total_created,seed,observation_end_year
0,0.0,EB-2,2013,0.0,0,ROW,100.0,7696,Uncapped,0,7696,2015,2061
0,0.0,EB-3,2013,7.639208467556374,166,ROW,92.36079153244363,2007,Uncapped,0,2173,2015,2061
333,3.006229123408865,EB-4,2013,20.158887785501488,2233,ROW,76.83488309108965,8511,Uncapped,0,11077,2015,2061
0,0.0,EB-5,2013,0.0,0,ROW,100.0,608,Uncapped,0,608,2015,2061
0,0.0,EB-1,2014,0.08818342151675485,1,China,99.91181657848325,1133,Uncapped,0,1134,2015,2061
18,2.1226415094339623,EB-2,2014,13.089622641509436,111,China,84.7877358490566,719,Uncapped,0,848,2015,2061
173,14.513422818791947,EB-3,2014,32.38255033557047,386,China,53.104026845637584,633,Uncapped,0,1192,2015,2061
0,0.0,EB-4,2014,12.903225806451612,4,China,87.09677419354838,27,Uncapped,0,31,2015,2061
0,0.0,EB-5,2014,0.386286817962337,8,China,99.61371318203767,2063,Uncapped,0,2071,2015,2061
0,0.0,EB-1,2014,0.029248318221702253,1,India,99.9707516817783,3418,Uncapped,0,3419,2015,2061
1201,10.170209162503175,EB-2,2014,16.495892962994326,1948,India,73.3338978745025,8660,Uncapped,0,11809,2015,2061
201,11.241610738255034,EB-3,2014,23.37807606263982,418,India,65.38031319910515,1169,Uncapped,0,1788,2015,2061
25,4.385964912280701,EB-4,2014,17.894736842105264,102,India,77.71929824561403,443,Uncapped,0,570,2015,2061
0,0.0,EB-5,2014,0.0,0,India,100.0,83,Uncapped,0,83,2015,2061
0,0.0,EB-1,2014,0.0,0,ROW,100.0,6186,Uncapped,0,6186,2015,2061
0,0.0,EB-2,2014,0.08722197993894462,8,ROW,99.91277802006105,9164,Uncapped,0,9172,2015,2061
0,0.0,EB-3,2014,4.092526690391459,115,ROW,95.90747330960853,2695,Uncapped,0,2810,2015,2061
643,7.079938339572782,EB-4,2014,28.47390442633781,2586,ROW,64.44615723408941,5853,Uncapped,0,9082,2015,2061
0,0.0,EB-5,2014,0.0,0,ROW,100.0,850,Uncapped,0,850,2015,2061
0,0.0,EB-1,2015,0.37678975131876413,5,China,99.62321024868123,1322,Uncapped,0,1327,2015,2061
28,2.7695351137487636,EB-2,2015,16.023738872403563,162,China,81.20672601384767,821,Uncapped,0,1011,2015,2061
60,13.729977116704806,EB-3,2015,32.723112128146454,143,China,53.546910755148744,234,Uncapped,0,437,2015,2061
0,0.0,EB-4,2015,0.0,0,China,100.0,52,Uncapped,0,52,2015,2061
0,0.0,EB-5,2015,1.205164992826399,42,China,98.7948350071736,3443,Uncapped,0,3485,2015,2061
0,0.0,EB-1,2015,0.6182380216383307,20,India,99.38176197836167,3215,Uncapped,0,3235,2015,2061
1516,10.234253696077769,EB-2,2015,16.850064132856275,2496,India,72.91568217106595,10801,Uncapped,0,14813,2015,2061
212,7.547169811320755,EB-3,2015,22.14311142755429,622,India,70.30971876112496,1975,Uncapped,0,2809,2015,2061
83,8.54788877445932,EB-4,2015,22.657054582904223,220,India,68.79505664263645,668,Uncapped,0,971,2015,2061
0,0.0,EB-5,2015,0.0,0,India,100.0,253,Uncapped,0,253,2015,2061
0,0.0,EB-1,2015,0.0,0,ROW,100.0,7440,Uncapped,0,7440,2015,2061
0,0.0,EB-2,2015,0.3841876453341421,38,ROW,99.61581235466585,9853,Uncapped,0,9891,2015,2061
0,0.0,EB-3,2015,3.5111411208642807,156,ROW,96.48885887913572,4287,Uncapped,0,4443,2015,2061
1242,9.502677888293801,EB-4,2015,31.361897475133894,4099,ROW,59.135424636572296,7729,Uncapped,0,13070,2015,2061
0,0.0,EB-5,2015,0.0,0,ROW,100.0,1495,Uncapped,0,1495,2015,2061
0,0.0,EB-1,2016,1.4363885088919288,21,China,98.56361149110808,1441,Uncapped,0,1462,2015,2061
71,4.4126786824114355,EB-2,2016,14.170292106898694,228,China,81.41702921068988,1310,Uncapped,0,1609,2015,2061
145,12.969588550983898,EB-3,2016,31.12701252236136,348,China,55.903398926654745,625,Uncapped,0,1118,2015,2061
0,0.0,EB-4,2016,0.0,0,China,100.0,49,Uncapped,0,49,2015,2061
0,0.0,EB-5,2016,4.283755997258396,125,China,95.7162440027416,2793,Uncapped,0,2918,2015,2061
0,0.0,EB-1,2016,0.5660841742554762,23,India,99.43391582574452,4040,Uncapped,0,4063,2015,2061
2753,12.394201332613001,EB-2,2016,16.945795065730234,3764,India,70.66000360165677,15695,Uncapped,0,22212,2015,2061
307,6.627806563039723,EB-3,2016,21.80483592400691,1010,India,71.56735751295336,3315,Uncapped,0,4632,2015,2061
80,10.050251256281408,EB-4,2016,23.241206030150753,185,India,66.70854271356784,531,Uncapped,0,796,2015,2061
0,0.0,EB-5,2016,0.9933774834437087,3,India,99.00662251655629,299,Uncapped,0,302,2015,2061
0,0.0,EB-1,2016,0.22085889570552147,18,ROW,99.77914110429448,8132,Uncapped,0,8150,2015,2061
0,0.0,EB-2,2016,1.1235955056179776,138,ROW,98.87640449438202,12144,Uncapped,0,12282,2015,2061
0,0.0,EB-3,2016,2.1954922340301297,188,ROW,97.80450776596987,8375,Uncapped,0,8563,2015,2061
1675,14.061450638012088,EB-4,2016,37.16420416386837,4427,ROW,48.77434519811955,5810,Uncapped,0,11912,2015,2061
0,0.0,EB-5,2016,0.0,0,ROW,100.0,1368,Uncapped,0,1368,2015,2061
0,0.0,EB-1,2017,1.955671447196871,30,China,98.04432855280312,1504,Uncapped,0,1534,2015,2061
287,22.705696202531644,EB-2,2017,25.2373417721519,319,China,52.05696202531646,658,Uncapped,0,1264,2015,2061
204,13.429888084265965,EB-3,2017,32.323897300855826,491,China,54.246214614878205,824,Uncapped,0,1519,2015,2061
0,0.0,EB-4,2017,0.0,0,China,100.0,49,Uncapped,0,49,2015,2061
43,0.9903270382312299,EB-5,2017,6.58682634730539,286,China,92.42284661446338,4013,Uncapped,0,4342,2015,2061
1,0.02253267237494367,EB-1,2017,1.8702118071203244,83,India,98.10725552050474,4354,Uncapped,0,4438,2015,2061
2768,14.17814885007427,EB-2,2017,17.953183424678585,3505,India,67.86866772524715,13250,Uncapped,0,19523,2015,2061
291,7.039187227866474,EB-3,2017,20.972423802612482,867,India,71.98838896952104,2976,Uncapped,0,4134,2015,2061
68,16.19047619047619,EB-4,2017,34.04761904761905,143,India,49.76190476190476,209,Uncapped,0,420,2015,2061
0,0.0,EB-5,2017,1.1146496815286624,7,India,98.88535031847134,621,Uncapped,0,628,2015,2061
0,0.0,EB-1,2017,0.6176369667162301,54,ROW,99.38236303328377,8689,Uncapped,0,8743,2015,2061
0,0.0,EB-2,2017,1.5826494724501756,162,ROW,98.41735052754983,10074,Uncapped,0,10236,2015,2061
0,0.0,EB-3,2017,3.033785336704206,264,ROW,96.96621466329579,8438,Uncapped,0,8702,2015,2061
1416,17.44701823558403,EB-4,2017,40.91917200591425,3321,ROW,41.63380975850173,3379,Uncapped,0,8116,2015,2061
0,0.0,EB-5,2017,0.0,0,ROW,100.0,2143,Uncapped,0,2143,2015,2061
0,0.0,EB-1,2018,2.9039463886820553,39,China,97.09605361131794,1304,Uncapped,0,1343,2015,2061
382,24.253968253968253,EB-2,2018,25.77777777777778,406,China,49.96825396825397,787,Uncapped,0,1575,2015,2061
168,11.914893617021278,EB-3,2018,28.368794326241137,400,China,59.716312056737586,842,Uncapped,0,1410,2015,2061
0,0.0,EB-4,2018,0.0,0,China,100.0,34,Uncapped,0,34,2015,2061
253,5.134970570326771,EB-5,2018,8.240308504160748,406,China,86.62472092551248,4268,Uncapped,0,4927,2015,2061
1,0.02487562189054726,EB-1,2018,2.164179104477612,87,India,97.81094527363184,3932,Uncapped,0,4020,2015,2061
3152,17.07660634955033,EB-2,2018,19.113663452161664,3528,India,63.80973019828801,11778,Uncapped,0,18458,2015,2061
157,4.235230644726194,EB-3,2018,21.580793094146212,800,India,74.1839762611276,2750,Uncapped,0,3707,2015,2061
81,20.876288659793815,EB-4,2018,29.63917525773196,115,India,49.48453608247423,192,Uncapped,0,388,2015,2061
6,0.7662835249042145,EB-5,2018,1.1494252873563218,9,India,98.08429118773945,768,Uncapped,0,783,2015,2061
0,0.0,EB-1,2018,0.8271298593879239,60,ROW,99.17287014061208,7194,Uncapped,0,7254,2015,2061
0,0.0,EB-2,2018,2.0310861066081816,213,ROW,97.96891389339181,10274,Uncapped,0,10487,2015,2061
0,0.0,EB-3,2018,3.4863451481696686,360,ROW,96.51365485183034,9966,Uncapped,0,10326,2015,2061
1195,18.845607948273145,EB-4,2018,42.24885664721653,2679,ROW,38.905535404510324,2467,Uncapped,0,6341,2015,2061
0,0.0,EB-5,2018,0.0,0,ROW,100.0,2646,Uncapped,0,2646,2015,2061
0,0.0,EB-1,2019,2.8810408921933086,31,China,97.11895910780669,1045,Uncapped,0,1076,2015,2061
607,27.025823686553874,EB-2,2019,26.758682101513802,601,China,46.215494211932324,1038,Uncapped,0,2246,2015,2061
123,10.336134453781511,EB-3,2019,31.092436974789916,370,China,58.57142857142858,697,Uncapped,0,1190,2015,2061
0,0.0,EB-4,2019,0.0,0,China,100.0,47,Uncapped,0,47,2015,2061
65,5.062305295950155,EB-5,2019,6.775700934579438,87,China,88.1619937694704,1132,Uncapped,0,1284,2015,2061
0,0.0,EB-1,2019,1.5261044176706828,57,India,98.47389558232932,3678,Uncapped,0,3735,2015,2061
4309,21.196320527325497,EB-2,2019,19.922278518372767,4050,India,58.88140095430173,11970,Uncapped,0,20329,2015,2061
222,4.226961157654227,EB-3,2019,20.792079207920793,1092,India,74.98095963442498,3938,Uncapped,0,5252,2015,2061
119,23.106796116504853,EB-4,2019,36.50485436893204,188,India,40.3883495145631,208,Uncapped,0,515,2015,2061
4,1.2618296529968454,EB-5,2019,1.5772870662460567,5,India,97.16088328075709,308,Uncapped,0,317,2015,2061
0,0.0,EB-1,2019,0.6091193873999303,35,ROW,99.39088061260007,5711,Uncapped,0,5746,2015,2061
0,0.0,EB-2,2019,3.058974830056954,333,ROW,96.94102516994305,10553,Uncapped,0,10886,2015,2061
0,0.0,EB-3,2019,5.213077423552375,641,ROW,94.78692257644764,11655,Uncapped,0,12296,2015,2061
1833,21.25956854558107,EB-4,2019,44.09649733240548,3802,ROW,34.643934122013455,2987,Uncapped,0,8622,2015,2061
0,0.0,EB-5,2019,0.0,0,ROW,100.0,788,Uncapped,0,788,2015,2061
0,0.0,EB-1,2020,2.2388059701492535,21,China,97.76119402985076,917,Uncapped,0,938,2015,2061
666,30.438756855575868,EB-2,2020,28.427787934186473,622,China,41.13345521023766,900,Uncapped,0,2188,2015,2061
145,10.041551246537397,EB-3,2020,28.670360110803323,414,China,61.288088642659275,885,Uncapped,0,1444,2015,2061
0,0.0,EB-4,2020,0.0,0,China,100.0,40,Uncapped,0,40,2015,2061
23,2.581369248035915,EB-5,2020,7.4074074074074066,66,China,90.01122334455668,802,Uncapped,0,891,2015,2061
0,0.0,EB-1,2020,1.669195751138088,55,India,98.33080424886191,3240,Uncapped,0,3295,2015,2061
3789,23.018042646254784,EB-2,2020,20.21748374946844,3328,India,56.76447360427678,9344,Uncapped,0,16461,2015,2061
123,3.0483271375464684,EB-3,2020,19.975216852540274,806,India,76.97645600991326,3106,Uncapped,0,4035,2015,2061
172,29.25170068027211,EB-4,2020,41.49659863945578,244,India,29.25170068027211,172,Uncapped,0,588,2015,2061
8,3.8095238095238098,EB-5,2020,4.285714285714286,9,India,91.9047619047619,193,Uncapped,0,210,2015,2061
0,0.0,EB-1,2020,0.0,0,ROW,100.0,5427,Uncapped,0,5427,2015,2061
3,0.03080082135523614,EB-2,2020,3.9835728952772076,388,ROW,95.98562628336755,9349,Uncapped,0,9740,2015,2061
0,0.0,EB-3,2020,6.312087912087912,718,ROW,93.68791208791208,10657,Uncapped,0,11375,2015,2061
2152,25.87471444030299,EB-4,2020,47.15642659612841,3922,ROW,26.968858963568593,2243,Uncapped,0,8317,2015,2061
0,0.0,EB-5,2020,0.0,0,ROW,100.0,589,Uncapped,0,589,2015,2061
0,0.0,EB-1,2021,2.66798418972332,27,China,97.33201581027669,985,Uncapped,0,1012,2015,2061
665,32.11009174311927,EB-2,2021,28.488652824722354,590,China,39.40125543215838,816,Uncapped,0,2071,2015,2061
311,9.531106343855347,EB-3,2021,31.10634385534784,1015,China,59.36254980079681,1937,Uncapped,0,3263,2015,2061
0,0.0,EB-4,2021,0.0,0,China,100.0,12,Uncapped,0,12,2015,2061
0,0.0,EB-5,2021,6.806930693069307,55,China,93.1930693069307,753,Uncapped,0,808,2015,2061
0,0.0,EB-1,2021,1.1140583554376657,42,India,98.88594164456234,3728,Uncapped,0,3770,2015,2061
4769,26.66778504725158,EB-2,2021,21.808421405804395,3900,India,51.52379354694403,9214,Uncapped,0,17883,2015,2061
758,3.4340597109590907,EB-3,2021,19.788882344946316,4368,India,76.7770579440946,16947,Uncapped,0,22073,2015,2061
116,30.526315789473685,EB-4,2021,46.578947368421055,177,India,22.894736842105264,87,Uncapped,0,380,2015,2061
5,2.2522522522522523,EB-5,2021,5.405405405405405,12,India,92.34234234234235,205,Uncapped,0,222,2015,2061
0,0.0,EB-1,2021,0.0,0,ROW,100.0,5100,Uncapped,0,5100,2015,2061
5,0.04832785617630002,EB-2,2021,3.8952252078097813,403,ROW,96.05644693601391,9938,Uncapped,0,10346,2015,2061
0,0.0,EB-3,2021,5.537459283387622,646,ROW,94.46254071661238,11020,Uncapped,0,11666,2015,2061
2928,29.412355600200907,EB-4,2021,50.286288297338025,5006,ROW,20.301356102461074,2021,Uncapped,0,9955,2015,2061
0,0.0,EB-5,2021,0.37243947858473,2,ROW,99.62756052141528,535,Uncapped,0,537,2015,2061
0,0.0,EB-1,2022,2.3014105419450632,31,China,97.69858945805494,1316,Uncapped,0,1347,2015,2061
703,33.89585342333655,EB-2,2022,31.147540983606557,646,China,34.95660559305689,725,Uncapped,0,2074,2015,2061
123,9.461538461538462,EB-3,2022,29.153846153846153,379,China,61.38461538461538,798,Uncapped,0,1300,2015,2061
0,0.0,EB-4,2022,0.0,0,China,100.0,31,Uncapped,0,31,2015,2061
0,0.0,EB-5,2022,2.5316455696202533,4,China,97.46835443037975,154,Uncapped,0,158,2015,2061
0,0.0,EB-1,2022,1.3553870893636573,59,India,98.64461291063634,4294,Uncapped,0,4353,2015,2061
6468,30.66856330014225,EB-2,2022,22.299668089141772,4703,India,47.03176861071598,9919,Uncapped,0,21090,2015,2061
297,3.8561412620098676,EB-3,2022,22.03323811996884,1697,India,74.1106206180213,5708,Uncapped,0,7702,2015,2061
439,39.656729900632335,EB-4,2022,40.10840108401084,444,India,20.23486901535682,224,Uncapped,0,1107,2015,2061
3,5.769230769230769,EB-5,2022,9.615384615384617,5,India,84.61538461538461,44,Uncapped,0,52,2015,2061
0,0.0,EB-1,2022,0.0,0,ROW,100.0,6116,Uncapped,0,6116,2015,2061
10,0.07850525985241011,EB-2,2022,3.7132987910189987,473,ROW,96.2081959491286,12255,Uncapped,0,12738,2015,2061
7,0.047619047619047616,EB-3,2022,5.795918367346939,852,ROW,94.15646258503402,13841,Uncapped,0,14700,2015,2061
5015,31.201393641510606,EB-4,2022,53.008150314191504,8520,ROW,15.79045604429789,2538,Uncapped,0,16073,2015,2061
0,0.0,EB-5,2022,0.0,0,ROW,100.0,146,Uncapped,0,146,2015,2061
0,0.0,EB-1,2023,2.2883295194508007,50,China,97.7116704805492,2135,Uncapped,0,2185,2015,2061
998,37.43435858964741,EB-2,2023,31.43285821455364,838,China,31.13278319579895,830,Uncapped,0,2666,2015,2061
115,10.7981220657277,EB-3,2023,29.765258215962444,317,China,59.436619718309856,633,Uncapped,0,1065,2015,2061
0,0.0,EB-4,2023,0.0,0,China,100.0,14,Uncapped,0,14,2015,2061
0,0.0,EB-5,2023,3.253182461103253,23,China,96.74681753889675,684,Uncapped,0,707,2015,2061
0,0.0,EB-1,2023,1.6754103909290912,99,India,98.32458960907091,5810,Uncapped,0,5909,2015,2061
6507,35.21103896103896,EB-2,2023,23.955627705627705,4427,India,40.833333333333336,7546,Uncapped,0,18480,2015,2061
274,4.556035916195544,EB-3,2023,21.416694379780512,1288,India,74.02726970402395,4452,Uncapped,0,6014,2015,2061
441,42.08015267175573,EB-4,2023,46.469465648854964,487,India,11.450381679389313,120,Uncapped,0,1048,2015,2061
2,0.7326007326007326,EB-5,2023,3.6630036630036633,10,India,95.6043956043956,261,Uncapped,0,273,2015,2061
0,0.0,EB-1,2023,0.0,0,ROW,100.0,8248,Uncapped,0,8248,2015,2061
4692,28.82417987467748,EB-2,2023,27.02420444772085,4399,ROW,44.15161567760167,7187,Uncapped,0,16278,2015,2061
2315,12.38100331586266,EB-3,2023,31.185153492352125,5831,ROW,56.433843191785215,10552,Uncapped,0,18698,2015,2061
3734,35.01172058134083,EB-4,2023,54.25222691045476,5786,ROW,10.736052508204406,1145,Uncapped,0,10665,2015,2061
0,0.0,EB-5,2023,0.0,0,ROW,100.0,481,Uncapped,0,481,2015,2061
0,0.0,EB-1,2024,2.549889135254989,46,China,97.45011086474501,1758,Uncapped,0,1804,2015,2061
1062,44.066390041493776,EB-2,2024,31.991701244813274,771,China,23.941908713692946,577,Uncapped,0,2410,2015,2061
279,12.077922077922079,EB-3,2024,30.476190476190478,704,China,57.44588744588744,1327,Uncapped,0,2310,2015,2061
0,0.0,EB-4,2024,0.0,0,China,100.0,59,Uncapped,0,59,2015,2061
0,0.0,EB-5,2024,2.851587815942968,44,China,97.14841218405704,1499,Uncapped,0,1543,2015,2061
0,0.0,EB-1,2024,1.4845094664371772,69,India,98.51549053356283,4579,Uncapped,0,4648,2015,2061
7508,41.27996481196393,EB-2,2024,25.835715856608754,4699,India,32.884319331427314,5981,Uncapped,0,18188,2015,2061
250,5.330490405117271,EB-3,2024,20.554371002132196,964,India,74.11513859275053,3476,Uncapped,0,4690,2015,2061
493,51.515151515151516,EB-4,2024,43.155694879832815,413,India,5.329153605015674,51,Uncapped,0,957,2015,2061
2,0.27472527472527475,EB-5,2024,1.9230769230769231,14,India,97.8021978021978,712,Uncapped,0,728,2015,2061
0,0.0,EB-1,2024,0.0,0,ROW,100.0,8192,Uncapped,0,8192,2015,2061
5741,44.43498452012384,EB-2,2024,37.252321981424146,4813,ROW,18.312693498452013,2366,Uncapped,0,12920,2015,2061
2493,14.455525919053693,EB-3,2024,32.245158297576246,5561,ROW,53.29931578337006,9192,Uncapped,0,17246,2015,2061
4480,40.16496324188632,EB-4,2024,55.60337098798638,6202,ROW,4.231665770127309,472,Uncapped,0,11154,2015,2061
0,0.0,EB-5,2024,0.0,0,ROW,100.0,1296,Uncapped,0,1296,2015,2061
0,0.0,EB-1,2025,2.546777546777547,49,China,97.45322245322245,1875,Uncapped,0,1924,2015,2061
1203,46.10962054426984,EB-2,2025,34.45764660789575,899,China,19.43273284783442,507,Uncapped,0,2609,2015,2061
336,14.621409921671018,EB-3,2025,32.28894691035683,742,China,53.08964316797214,1220,Uncapped,0,2298,2015,2061
19,35.84905660377358,EB-4,2025,64.15094339622641,34,China,0.0,0,Uncapped,0,53,2015,2061
0,0.0,EB-5,2025,4.263322884012539,68,China,95.73667711598746,1527,Uncapped,0,1595,2015,2061
0,0.0,EB-1,2025,1.2734864300626305,61,India,98.72651356993737,4729,Uncapped,0,4790,2015,2061
8675,47.2597515798649,EB-2,2025,26.378295925038138,4842,India,26.36195249509697,4839,Uncapped,0,18356,2015,2061
358,7.7155172413793105,EB-3,2025,22.262931034482758,1033,India,70.02155172413794,3249,Uncapped,0,4640,2015,2061
447,49.28335170893054,EB-4,2025,50.16538037486218,455,India,0.5512679162072767,5,Uncapped,0,907,2015,2061
1,0.15174506828528073,EB-5,2025,4.24886191198786,28,India,95.59939301972686,630,Uncapped,0,659,2015,2061
11,0.13595352861203808,EB-1,2025,1.7673958719564948,143,ROW,98.09665059943147,7937,Uncapped,0,8091,2015,2061
6187,48.099199253673326,EB-2,2025,37.79056207727591,4861,ROW,14.110238669050764,1815,Uncapped,0,12863,2015,2061
2671,15.449129504309097,EB-3,2025,34.582682630574354,5979,ROW,49.96818786511655,8639,Uncapped,0,17289,2015,2061
4844,43.94049346879535,EB-4,2025,55.75108853410741,6146,ROW,0.3084179970972424,34,Uncapped,0,11024,2015,2061
10,0.7849293563579277,EB-5,2025,3.2182103610675044,41,ROW,95.99686028257457,1223,Uncapped,0,1274,2015,2061
0,0.0,EB-1,2026,2.097130242825607,38,China,97.90286975717439,1774,Uncapped,0,1812,2015,2061
1381,54.56341367048597,EB-2,2026,29.632556301856972,750,China,15.804030027657054,400,Uncapped,0,2531,2015,2061
348,15.310162780466344,EB-3,2026,34.27188737351518,779,China,50.41794984601847,1146,Uncapped,0,2273,2015,2061
23,40.35087719298245,EB-4,2026,59.64912280701754,34,China,0.0,0,Uncapped,0,57,2015,2061
0,0.0,EB-5,2026,3.4370946822308692,53,China,96.56290531776914,1489,Uncapped,0,1542,2015,2061
0,0.0,EB-1,2026,1.925088930738648,92,India,98.07491106926135,4687,Uncapped,0,4779,2015,2061
9877,53.56581159498888,EB-2,2026,27.273713325017624,5029,India,19.160475079993493,3533,Uncapped,0,18439,2015,2061
395,8.631993006993007,EB-3,2026,22.29020979020979,1020,India,69.0777972027972,3161,Uncapped,0,4576,2015,2061
454,51.94508009153318,EB-4,2026,48.05491990846682,420,India,0.0,0,Uncapped,0,874,2015,2061
2,0.2971768202080238,EB-5,2026,2.37741456166419,16,India,97.32540861812778,655,Uncapped,0,673,2015,2061
10,0.12178784557301181,EB-1,2026,2.484472049689441,204,ROW,97.39374010473755,7997,Uncapped,0,8211,2015,2061
6555,50.58651026392962,EB-2,2026,39.24216700108041,5085,ROW,10.171322734989968,1318,Uncapped,0,12958,2015,2061
3175,18.50880261163577,EB-3,2026,33.5315378337414,5752,ROW,47.95965955462283,8227,Uncapped,0,17154,2015,2061
4935,44.4514501891551,EB-4,2026,55.5485498108449,6167,ROW,0.0,0,Uncapped,0,11102,2015,2061
23,1.7477203647416413,EB-5,2026,6.155015197568389,81,ROW,92.09726443768997,1212,Uncapped,0,1316,2015,2061
0,0.0,EB-1,2027,3.464818763326226,65,China,96.53518123667378,1811,Uncapped,0,1876,2015,2061
1518,56.53631284916201,EB-2,2027,32.364990689013034,869,China,11.098696461824954,298,Uncapped,0,2685,2015,2061
436,18.22742474916388,EB-3,2027,36.2876254180602,868,China,45.48494983277592,1088,Uncapped,0,2392,2015,2061
16,26.229508196721312,EB-4,2027,73.77049180327869,45,China,0.0,0,Uncapped,0,61,2015,2061
0,0.0,EB-5,2027,4.061251664447404,61,China,95.93874833555259,1441,Uncapped,0,1502,2015,2061
1,0.021119324181626188,EB-1,2027,2.2808870116156283,108,India,97.69799366420274,4626,Uncapped,0,4735,2015,2061
10838,58.454236556820014,EB-2,2027,27.74931233482552,5145,India,13.796451108354457,2558,Uncapped,0,18541,2015,2061
476,9.939444560451035,EB-3,2027,23.491334307788684,1125,India,66.56922113176029,3188,Uncapped,0,4789,2015,2061
440,46.12159329140461,EB-4,2027,53.878406708595385,514,India,0.0,0,Uncapped,0,954,2015,2061
5,0.7183908045977011,EB-5,2027,3.8793103448275863,27,India,95.40229885057471,664,Uncapped,0,696,2015,2061
22,0.2713369511593488,EB-1,2027,3.367044893931919,273,ROW,96.36161815490874,7813,Uncapped,0,8108,2015,2061
6851,52.90756042937679,EB-2,2027,40.41238705691559,5233,ROW,6.680052513707622,865,Uncapped,0,12949,2015,2061
3334,19.70915109955072,EB-3,2027,35.35705840624261,5981,ROW,44.93379049420667,7601,Uncapped,0,16916,2015,2061
4779,43.307657453556864,EB-4,2027,56.69234254644313,6256,ROW,0.0,0,Uncapped,0,11035,2015,2061
16,1.2728719172633254,EB-5,2027,1.988862370723946,25,ROW,96.73826571201273,1216,Uncapped,0,1257,2015,2061
0,0.0,EB-1,2028,3.5828877005347595,67,China,96.41711229946523,1803,Uncapped,0,1870,2015,2061
1458,60.57332779393436,EB-2,2028,31.117573743248855,749,China,8.309098462816785,200,Uncapped,0,2407,2015,2061
472,19.707724425887267,EB-3,2028,35.15657620041754,842,China,45.135699373695196,1081,Uncapped,0,2395,2015,2061
44,53.65853658536586,EB-4,2028,46.34146341463415,38,China,0.0,0,Uncapped,0,82,2015,2061
0,0.0,EB-5,2028,3.1067961165048543,48,China,96.89320388349515,1497,Uncapped,0,1545,2015,2061
3,0.06346519991537973,EB-1,2028,2.8136238629151684,133,India,97.12291093716945,4591,Uncapped,0,4727,2015,2061
11118,61.60580705934504,EB-2,2028,28.813653238765447,5200,India,9.58053970188951,1729,Uncapped,0,18047,2015,2061
477,10.280172413793103,EB-3,2028,24.78448275862069,1150,India,64.9353448275862,3013,Uncapped,0,4640,2015,2061
478,49.84358706986444,EB-4,2028,50.156412930135566,481,India,0.0,0,Uncapped,0,959,2015,2061
9,1.2328767123287672,EB-5,2028,2.4657534246575343,18,India,96.30136986301369,703,Uncapped,0,730,2015,2061
17,0.20767163449792328,EB-1,2028,3.615929635963841,296,ROW,96.17639872953823,7873,Uncapped,0,8186,2015,2061
7108,56.341154090044384,EB-2,2028,39.426125554850984,4974,ROW,4.232720355104629,534,Uncapped,0,12616,2015,2061
3610,21.11111111111111,EB-3,2028,35.98830409356725,6154,ROW,42.90058479532164,7336,Uncapped,0,17100,2015,2061
4797,43.22400432510362,EB-4,2028,56.77599567489637,6301,ROW,0.0,0,Uncapped,0,11098,2015,2061
10,0.7662835249042145,EB-5,2028,3.7547892720306515,49,ROW,95.47892720306514,1246,Uncapped,0,1305,2015,2061
0,0.0,EB-1,2029,3.3958438925494168,67,China,96.60415610745058,1906,Uncapped,0,1973,2015,2061
1547,61.979166666666664,EB-2,2029,33.53365384615385,837,China,4.487179487179487,112,Uncapped,0,2496,2015,2061
516,21.40190792202406,EB-3,2029,35.835752799668185,864,China,42.762339278307756,1031,Uncapped,0,2411,2015,2061
40,57.971014492753625,EB-4,2029,42.028985507246375,29,China,0.0,0,Uncapped,0,69,2015,2061
0,0.0,EB-5,2029,3.732809430255403,57,China,96.2671905697446,1470,Uncapped,0,1527,2015,2061
4,0.08756567425569177,EB-1,2029,1.9702276707530646,90,India,97.94220665499125,4474,Uncapped,0,4568,2015,2061
12218,66.19352042474807,EB-2,2029,28.94679813630946,5343,India,4.859681438942464,897,Uncapped,0,18458,2015,2061
569,12.176332120693345,EB-3,2029,24.545260004279907,1147,India,63.27840787502675,2957,Uncapped,0,4673,2015,2061
502,51.64609053497943,EB-4,2029,48.35390946502058,470,India,0.0,0,Uncapped,0,972,2015,2061
12,1.848998459167951,EB-5,2029,3.2357473035439135,21,India,94.91525423728814,616,Uncapped,0,649,2015,2061
23,0.28269419862340217,EB-1,2029,3.7733529990167156,307,ROW,95.94395280235987,7806,Uncapped,0,8136,2015,2061
7327,56.94854655681642,EB-2,2029,40.9451266905021,5268,ROW,2.1063267526814857,271,Uncapped,0,12866,2015,2061
4048,23.222993517296768,EB-3,2029,36.18839997705238,6308,ROW,40.58860650565085,7075,Uncapped,0,17431,2015,2061
4802,43.837867445681944,EB-4,2029,56.162132554318056,6152,ROW,0.0,0,Uncapped,0,10954,2015,2061
29,2.1545319465081723,EB-5,2029,6.463595839524518,87,ROW,91.38187221396731,1230,Uncapped,0,1346,2015,2061
0,0.0,EB-1,2030,3.8007190549563434,74,China,96.19928094504365,1873,Uncapped,0,1947,2015,2061
1588,63.954893274265004,EB-2,2030,34.55497382198953,858,China,1.4901329037454691,37,Uncapped,0,2483,2015,2061
525,23.34370831480658,EB-3,2030,38.95064473099155,876,China,37.70564695420187,848,Uncapped,0,2249,2015,2061
36,48.64864864864865,EB-4,2030,51.35135135135135,38,China,0.0,0,Uncapped,0,74,2015,2061
