seed,scenario,year,dimension,group,value
2015,Uncapped,2033,nationality,India,4509.0
2015,Uncapped,2034,nationality,India,4908.0
2015,Uncapped,2035,nationality,India,5278.0
2015,Uncapped,2036,nationality,India,5751.0
2015,Uncapped,2037,nationality,India,6263.0
2015,Uncapped,2038,nationality,India,6609.0
2015,Uncapped,2039,nationality,India,7191.0
2015,Uncapped,2040,nationality,India,7664.0
2015,Uncapped,2009,nationality,China,0.0
2015,Uncapped,2010,nationality,China,0.0
2015,Uncapped,2011,nationality,China,0.0
2015,Uncapped,2012,nationality,China,52.0
2015,Uncapped,2013,nationality,China,60.0
2015,Uncapped,2014,nationality,China,53.0
2015,Uncapped,2015,nationality,China,85.0
2015,Uncapped,2016,nationality,China,248.0
2015,Uncapped,2017,nationality,China,171.0
2015,Uncapped,2018,nationality,China,50.0
2015,Uncapped,2019,nationality,China,186.0
2015,Uncapped,2020,nationality,China,139.0
2015,Uncapped,2021,nationality,China,219.0
2015,Uncapped,2022,nationality,China,158.0
2015,Uncapped,2023,nationality,China,245.0
2015,Uncapped,2024,nationality,China,387.0
2015,Uncapped,2025,nationality,China,543.0
2015,Uncapped,2026,nationality,China,439.0
2015,Uncapped,2027,nationality,China,515.0
2015,Uncapped,2028,nationality,China,569.0
2015,Uncapped,2029,nationality,China,607.0
2015,Uncapped,2030,nationality,China,651.0
2015,Uncapped,2031,nationality,China,794.0
2015,Uncapped,2032,nationality,China,819.0
2015,Uncapped,2033,nationality,China,905.0
2015,Uncapped,2034,nationality,China,989.0
2015,Uncapped,2035,nationality,China,1061.0
2015,Uncapped,2036,nationality,China,1183.0
2015,Uncapped,2037,nationality,China,1187.0
2015,Uncapped,2038,nationality,China,1340.0
2015,Uncapped,2039,nationality,China,1389.0
2015,Uncapped,2040,nationality,China,1422.0
2015,Uncapped,2009,nationality,ROW,0.0
2015,Uncapped,2010,nationality,ROW,0.0
2015,Uncapped,2011,nationality,ROW,41.0
2015,Uncapped,2012,nationality,ROW,59.0
2015,Uncapped,2013,nationality,ROW,52.0
2015,Uncapped,2014,nationality,ROW,50.0
2015,Uncapped,2015,nationality,ROW,83.0
2015,Uncapped,2016,nationality,ROW,185.0
2015,Uncapped,2017,nationality,ROW,361.0
2015,Uncapped,2018,nationality,ROW,459.0
2015,Uncapped,2019,nationality,ROW,721.0
2015,Uncapped,2020,nationality,ROW,778.0
2015,Uncapped,2021,nationality,ROW,869.0
2015,Uncapped,2022,nationality,ROW,932.0
2015,Uncapped,2023,nationality,ROW,1010.0
2015,Uncapped,2024,nationality,ROW,1239.0
2015,Uncapped,2025,nationality,ROW,1442.0
2015,Uncapped,2026,nationality,ROW,1959.0
2015,Uncapped,2027,nationality,ROW,2264.0
2015,Uncapped,2028,nationality,ROW,2870.0
2015,Uncapped,2029,nationality,ROW,3685.0
2015,Uncapped,2030,nationality,ROW,4590.0
2015,Uncapped,2031,nationality,ROW,5562.0
2015,Uncapped,2032,nationality,ROW,6328.0
2015,Uncapped,2033,nationality,ROW,7387.0
2015,Uncapped,2034,nationality,ROW,8296.0
2015,Uncapped,2035,nationality,ROW,9150.0
2015,Uncapped,2036,nationality,ROW,9967.0
2015,Uncapped,2037,nationality,ROW,10843.0
2015,Uncapped,2038,nationality,ROW,11761.0
2015,Uncapped,2039,nationality,ROW,12539.0
2015,Uncapped,2040,nationality,ROW,13380.0
2015,Uncapped,2009,category,EB-1,0.0
2015,Uncapped,2010,category,EB-1,0.0
2015,Uncapped,2011,category,EB-1,0.0
2015,Uncapped,2012,category,EB-1,0.0
2015,Uncapped,2013,category,EB-1,0.0
2015,Uncapped,2014,category,EB-1,0.0
2015,Uncapped,2015,category,EB-1,0.0
2015,Uncapped,2016,category,EB-1,0.0
2015,Uncapped,2017,category,EB-1,0.0
2015,Uncapped,2018,category,EB-1,0.0
2015,Uncapped,2019,category,EB-1,1.0
2015,Uncapped,2020,category,EB-1,1.0
2015,Uncapped,2021,category,EB-1,0.0
2015,Uncapped,2022,category,EB-1,0.0
2015,Uncapped,2023,category,EB-1,0.0
2015,Uncapped,2024,category,EB-1,0.0
2015,Uncapped,2025,category,EB-1,0.0
2015,Uncapped,2026,category,EB-1,11.0
2015,Uncapped,2027,category,EB-1,10.0
2015,Uncapped,2028,category,EB-1,16.0
2015,Uncapped,2029,category,EB-1,21.0
2015,Uncapped,2030,category,EB-1,19.0
2015,Uncapped,2031,category,EB-1,31.0
2015,Uncapped,2032,category,EB-1,24.0
2015,Uncapped,2033,category,EB-1,36.0
2015,Uncapped,2034,category,EB-1,54.0
2015,Uncapped,2035,category,EB-1,49.0
2015,Uncapped,2036,category,EB-1,70.0
2015,Uncapped,2037,category,EB-1,76.0
2015,Uncapped,2038,category,EB-1,103.0
2015,Uncapped,2039,category,EB-1,121.0
2015,Uncapped,2040,category,EB-1,147.0
2015,Uncapped,2009,category,EB-2,0.0
2015,Uncapped,2010,category,EB-2,0.0
2015,Uncapped,2011,category,EB-2,0.0
2015,Uncapped,2012,category,EB-2,0.0
2015,Uncapped,2013,category,EB-2,9.0
2015,Uncapped,2014,category,EB-2,19.0
2015,Uncapped,2015,category,EB-2,68.0
2015,Uncapped,2016,category,EB-2,105.0
2015,Uncapped,2017,category,EB-2,168.0
2015,Uncapped,2018,category,EB-2,289.0
2015,Uncapped,2019,category,EB-2,467.0
2015,Uncapped,2020,category,EB-2,694.0
2015,Uncapped,2021,category,EB-2,783.0
2015,Uncapped,2022,category,EB-2,812.0
2015,Uncapped,2023,category,EB-2,1263.0
2015,Uncapped,2024,category,EB-2,1660.0
2015,Uncapped,2025,category,EB-2,1923.0
2015,Uncapped,2026,category,EB-2,2209.0
2015,Uncapped,2027,category,EB-2,2753.0
2015,Uncapped,2028,category,EB-2,3168.0
2015,Uncapped,2029,category,EB-2,3693.0
2015,Uncapped,2030,category,EB-2,4383.0
2015,Uncapped,2031,category,EB-2,5127.0
2015,Uncapped,2032,category,EB-2,5673.0
2015,Uncapped,2033,category,EB-2,6699.0
2015,Uncapped,2034,category,EB-2,7567.0
2015,Uncapped,2035,category,EB-2,8391.0
2015,Uncapped,2036,category,EB-2,9444.0
2015,Uncapped,2037,category,EB-2,10389.0
2015,Uncapped,2038,category,EB-2,11405.0
2015,Uncapped,2039,category,EB-2,12323.0
2015,Uncapped,2040,category,EB-2,13142.0
2015,Uncapped,2009,category,EB-3,0.0
2015,Uncapped,2010,category,EB-3,0.0
2015,Uncapped,2011,category,EB-3,41.0
2015,Uncapped,2012,category,EB-3,150.0
2015,Uncapped,2013,category,EB-3,229.0
2015,Uncapped,2014,category,EB-3,218.0
2015,Uncapped,2015,category,EB-3,192.0
2015,Uncapped,2016,category,EB-3,464.0
2015,Uncapped,2017,category,EB-3,527.0
2015,Uncapped,2018,category,EB-3,540.0
2015,Uncapped,2019,category,EB-3,974.0
2015,Uncapped,2020,category,EB-3,963.0
2015,Uncapped,2021,category,EB-3,1062.0
2015,Uncapped,2022,category,EB-3,1137.0
2015,Uncapped,2023,category,EB-3,1439.0
2015,Uncapped,2024,category,EB-3,1546.0
2015,Uncapped,2025,category,EB-3,1358.0
2015,Uncapped,2026,category,EB-3,875.0
2015,Uncapped,2027,category,EB-3,851.0
2015,Uncapped,2028,category,EB-3,1031.0
2015,Uncapped,2029,category,EB-3,1306.0
2015,Uncapped,2030,category,EB-3,1680.0
2015,Uncapped,2031,category,EB-3,2164.0
2015,Uncapped,2032,category,EB-3,2375.0
2015,Uncapped,2033,category,EB-3,2634.0
2015,Uncapped,2034,category,EB-3,2920.0
2015,Uncapped,2035,category,EB-3,3199.0
2015,Uncapped,2036,category,EB-3,3574.0
2015,Uncapped,2037,category,EB-3,3737.0
2015,Uncapped,2038,category,EB-3,4046.0
2015,Uncapped,2039,category,EB-3,4326.0
2015,Uncapped,2040,category,EB-3,4466.0
2015,Uncapped,2009,category,EB-4,0.0
2015,Uncapped,2010,category,EB-4,0.0
2015,Uncapped,2011,category,EB-4,0.0
2015,Uncapped,2012,category,EB-4,1.0
2015,Uncapped,2013,category,EB-4,7.0
2015,Uncapped,2014,category,EB-4,42.0
2015,Uncapped,2015,category,EB-4,91.0
2015,Uncapped,2016,category,EB-4,194.0
2015,Uncapped,2017,category,EB-4,380.0
2015,Uncapped,2018,category,EB-4,493.0
2015,Uncapped,2019,category,EB-4,772.0
2015,Uncapped,2020,category,EB-4,827.0
2015,Uncapped,2021,category,EB-4,917.0
2015,Uncapped,2022,category,EB-4,977.0
2015,Uncapped,2023,category,EB-4,1050.0
2015,Uncapped,2024,category,EB-4,1295.0
2015,Uncapped,2025,category,EB-4,1470.0
2015,Uncapped,2026,category,EB-4,1796.0
2015,Uncapped,2027,category,EB-4,1928.0
2015,Uncapped,2028,category,EB-4,2075.0
2015,Uncapped,2029,category,EB-4,2416.0
2015,Uncapped,2030,category,EB-4,2664.0
2015,Uncapped,2031,category,EB-4,2759.0
2015,Uncapped,2032,category,EB-4,3027.0
2015,Uncapped,2033,category,EB-4,3401.0
2015,Uncapped,2034,category,EB-4,3619.0
2015,Uncapped,2035,category,EB-4,3818.0
2015,Uncapped,2036,category,EB-4,3778.0
2015,Uncapped,2037,category,EB-4,4061.0
2015,Uncapped,2038,category,EB-4,4114.0
2015,Uncapped,2039,category,EB-4,4306.0
2015,Uncapped,2040,category,EB-4,4662.0
2015,Uncapped,2009,category,EB-5,0.0
2015,Uncapped,2010,category,EB-5,0.0
2015,Uncapped,2011,category,EB-5,0.0
2015,Uncapped,2012,category,EB-5,0.0
2015,Uncapped,2013,category,EB-5,0.0
2015,Uncapped,2014,category,EB-5,0.0
2015,Uncapped,2015,category,EB-5,0.0
2015,Uncapped,2016,category,EB-5,0.0
2015,Uncapped,2017,category,EB-5,0.0
2015,Uncapped,2018,category,EB-5,0.0
2015,Uncapped,2019,category,EB-5,0.0
2015,Uncapped,2020,category,EB-5,0.0
2015,Uncapped,2021,category,EB-5,0.0
2015,Uncapped,2022,category,EB-5,6.0
2015,Uncapped,2023,category,EB-5,47.0
2015,Uncapped,2024,category,EB-5,144.0
2015,Uncapped,2025,category,EB-5,168.0
2015,Uncapped,2026,category,EB-5,46.0
2015,Uncapped,2027,category,EB-5,7.0
2015,Uncapped,2028,category,EB-5,11.0
2015,Uncapped,2029,category,EB-5,16.0
2015,Uncapped,2030,category,EB-5,22.0
2015,Uncapped,2031,category,EB-5,25.0
2015,Uncapped,2032,category,EB-5,24.0
2015,Uncapped,2033,category,EB-5,31.0
2015,Uncapped,2034,category,EB-5,33.0
2015,Uncapped,2035,category,EB-5,32.0
2015,Uncapped,2036,category,EB-5,35.0
2015,Uncapped,2037,category,EB-5,30.0
2015,Uncapped,2038,category,EB-5,42.0
2015,Uncapped,2039,category,EB-5,43.0
2015,Uncapped,2040,category,EB-5,49.0
2015,Capped,2009,overall,All,0.0
2015,Capped,2010,overall,All,0.0
2015,Capped,2011,overall,All,41.0
2015,Capped,2012,overall,All,151.0
2015,Capped,2013,overall,All,245.0
2015,Capped,2014,overall,All,279.0
2015,Capped,2015,overall,All,351.0
2015,Capped,2016,overall,All,763.0
2015,Capped,2017,overall,All,1075.0
2015,Capped,2018,overall,All,1322.0
2015,Capped,2019,overall,All,2214.0
2015,Capped,2020,overall,All,2485.0
2015,Capped,2021,overall,All,2762.0
2015,Capped,2022,overall,All,2932.0
2015,Capped,2023,overall,All,3799.0
2015,Capped,2024,overall,All,4645.0
2015,Capped,2025,overall,All,6085.0
2015,Capped,2026,overall,All,6871.0
2015,Capped,2027,overall,All,8604.0
2015,Capped,2028,overall,All,9797.0
2015,Capped,2029,overall,All,11100.0
2015,Capped,2030,overall,All,13061.0
2015,Capped,2031,overall,All,13935.0
2015,Capped,2032,overall,All,15526.0
2015,Capped,2033,overall,All,17466.0
2015,Capped,2034,overall,All,19284.0
2015,Capped,2035,overall,All,21563.0
2015,Capped,2036,overall,All,23176.0
2015,Capped,2037,overall,All,24453.0
2015,Capped,2038,overall,All,24581.0
2015,Capped,2039,overall,All,25479.0
2015,Capped,2040,overall,All,26116.0
2015,Capped,2009,nationality,India,0.0
2015,Capped,2010,nationality,India,0.0
2015,Capped,2011,nationality,India,0.0
2015,Capped,2012,nationality,India,40.0
2015,Capped,2013,nationality,India,133.0
2015,Capped,2014,nationality,India,176.0
2015,Capped,2015,nationality,India,183.0
2015,Capped,2016,nationality,India,330.0
2015,Capped,2017,nationality,India,543.0
2015,Capped,2018,nationality,India,813.0
2015,Capped,2019,nationality,India,1307.0
2015,Capped,2020,nationality,India,1568.0
2015,Capped,2021,nationality,India,1674.0
2015,Capped,2022,nationality,India,1842.0
2015,Capped,2023,nationality,India,2544.0
2015,Capped,2024,nationality,India,3019.0
2015,Capped,2025,nationality,India,4073.0
2015,Capped,2026,nationality,India,4623.0
2015,Capped,2027,nationality,India,6097.0
2015,Capped,2028,nationality,India,7040.0
2015,Capped,2029,nationality,India,8064.0
2015,Capped,2030,nationality,India,9715.0
2015,Capped,2031,nationality,India,10119.0
2015,Capped,2032,nationality,India,11342.0
2015,Capped,2033,nationality,India,12847.0
2015,Capped,2034,nationality,India,14118.0
2015,Capped,2035,nationality,India,15908.0
2015,Capped,2036,nationality,India,17305.0
2015,Capped,2037,nationality,India,18099.0
2015,Capped,2038,nationality,India,17865.0
2015,Capped,2039,nationality,India,18355.0
2015,Capped,2040,nationality,India,18395.0
2015,Capped,2009,nationality,China,0.0
2015,Capped,2010,nationality,China,0.0
2015,Capped,2011,nationality,China,0.0
2015,Capped,2012,nationality,China,52.0
2015,Capped,2013,nationality,China,60.0
2015,Capped,2014,nationality,China,53.0
2015,Capped,2015,nationality,China,85.0
2015,Capped,2016,nationality,China,248.0
2015,Capped,2017,nationality,China,171.0
2015,Capped,2018,nationality,China,50.0
2015,Capped,2019,nationality,China,186.0
2015,Capped,2020,nationality,China,139.0
2015,Capped,2021,nationality,China,219.0
2015,Capped,2022,nationality,China,158.0
2015,Capped,2023,nationality,China,245.0
2015,Capped,2024,nationality,China,387.0
2015,Capped,2025,nationality,China,572.0
2015,Capped,2026,nationality,China,503.0
2015,Capped,2027,nationality,China,580.0
2015,Capped,2028,nationality,China,596.0
2015,Capped,2029,nationality,China,596.0
2015,Capped,2030,nationality,China,648.0
2015,Capped,2031,nationality,China,885.0
2015,Capped,2032,nationality,China,961.0
2015,Capped,2033,nationality,China,1084.0
2015,Capped,2034,nationality,China,1285.0
2015,Capped,2035,nationality,China,1454.0
2015,Capped,2036,nationality,China,1521.0
2015,Capped,2037,nationality,China,1703.0
2015,Capped,2038,nationality,China,1844.0
2015,Capped,2039,nationality,China,2098.0
2015,Capped,2040,nationality,China,2245.0
2015,Capped,2009,nationality,ROW,0.0
2015,Capped,2010,nationality,ROW,0.0
2015,Capped,2011,nationality,ROW,41.0
2015,Capped,2012,nationality,ROW,59.0
2015,Capped,2013,nationality,ROW,52.0
2015,Capped,2014,nationality,ROW,50.0
2015,Capped,2015,nationality,ROW,83.0
2015,Capped,2016,nationality,ROW,185.0
2015,Capped,2017,nationality,ROW,361.0
2015,Capped,2018,nationality,ROW,459.0
2015,Capped,2019,nationality,ROW,721.0
2015,Capped,2020,nationality,ROW,778.0
2015,Capped,2021,nationality,ROW,869.0
2015,Capped,2022,nationality,ROW,932.0
2015,Capped,2023,nationality,ROW,1010.0
2015,Capped,2024,nationality,ROW,1239.0
2015,Capped,2025,nationality,ROW,1440.0
2015,Capped,2026,nationality,ROW,1745.0
2015,Capped,2027,nationality,ROW,1927.0
2015,Capped,2028,nationality,ROW,2161.0
2015,Capped,2029,nationality,ROW,2440.0
2015,Capped,2030,nationality,ROW,2698.0
2015,Capped,2031,nationality,ROW,2931.0
2015,Capped,2032,nationality,ROW,3223.0
2015,Capped,2033,nationality,ROW,3535.0
2015,Capped,2034,nationality,ROW,3881.0
2015,Capped,2035,nationality,ROW,4201.0
2015,Capped,2036,nationality,ROW,4350.0
2015,Capped,2037,nationality,ROW,4651.0
2015,Capped,2038,nationality,ROW,4872.0
2015,Capped,2039,nationality,ROW,5026.0
2015,Capped,2040,nationality,ROW,5476.0
2015,Capped,2009,category,EB-1,0.0
2015,Capped,2010,category,EB-1,0.0
2015,Capped,2011,category,EB-1,0.0
2015,Capped,2012,category,EB-1,0.0
2015,Capped,2013,category,EB-1,0.0
2015,Capped,2014,category,EB-1,0.0
2015,Capped,2015,category,EB-1,0.0
2015,Capped,2016,category,EB-1,0.0
2015,Capped,2017,category,EB-1,0.0
2015,Capped,2018,category,EB-1,0.0
2015,Capped,2019,category,EB-1,1.0
2015,Capped,2020,category,EB-1,1.0
2015,Capped,2021,category,EB-1,0.0
2015,Capped,2022,category,EB-1,0.0
2015,Capped,2023,category,EB-1,0.0
2015,Capped,2024,category,EB-1,0.0
2015,Capped,2025,category,EB-1,0.0
2015,Capped,2026,category,EB-1,5.0
2015,Capped,2027,category,EB-1,11.0
2015,Capped,2028,category,EB-1,10.0
2015,Capped,2029,category,EB-1,28.0
2015,Capped,2030,category,EB-1,39.0
2015,Capped,2031,category,EB-1,53.0
2015,Capped,2032,category,EB-1,69.0
2015,Capped,2033,category,EB-1,98.0
2015,Capped,2034,category,EB-1,154.0
2015,Capped,2035,category,EB-1,224.0
2015,Capped,2036,category,EB-1,226.0
2015,Capped,2037,category,EB-1,291.0
2015,Capped,2038,category,EB-1,334.0
2015,Capped,2039,category,EB-1,453.0
2015,Capped,2040,category,EB-1,513.0
2015,Capped,2009,category,EB-2,0.0
2015,Capped,2010,category,EB-2,0.0
2015,Capped,2011,category,EB-2,0.0
2015,Capped,2012,category,EB-2,0.0
2015,Capped,2013,category,EB-2,9.0
2015,Capped,2014,category,EB-2,19.0
2015,Capped,2015,category,EB-2,68.0
2015,Capped,2016,category,EB-2,105.0
2015,Capped,2017,category,EB-2,168.0
2015,Capped,2018,category,EB-2,289.0
2015,Capped,2019,category,EB-2,467.0
2015,Capped,2020,category,EB-2,694.0
2015,Capped,2021,category,EB-2,783.0
2015,Capped,2022,category,EB-2,812.0
2015,Capped,2023,category,EB-2,1263.0
2015,Capped,2024,category,EB-2,1660.0
2015,Capped,2025,category,EB-2,2292.0
2015,Capped,2026,category,EB-2,2904.0
2015,Capped,2027,category,EB-2,3833.0
2015,Capped,2028,category,EB-2,4607.0
2015,Capped,2029,category,EB-2,5505.0
2015,Capped,2030,category,EB-2,6798.0
2015,Capped,2031,category,EB-2,7927.0
2015,Capped,2032,category,EB-2,9180.0
2015,Capped,2033,category,EB-2,10562.0
2015,Capped,2034,category,EB-2,11574.0
2015,Capped,2035,category,EB-2,13012.0
2015,Capped,2036,category,EB-2,14047.0
2015,Capped,2037,category,EB-2,14529.0
2015,Capped,2038,category,EB-2,14277.0
2015,Capped,2039,category,EB-2,14517.0
2015,Capped,2040,category,EB-2,14523.0
2015,Capped,2009,category,EB-3,0.0
2015,Capped,2010,category,EB-3,0.0
2015,Capped,2011,category,EB-3,41.0
2015,Capped,2012,category,EB-3,150.0
2015,Capped,2013,category,EB-3,229.0
2015,Capped,2014,category,EB-3,218.0
2015,Capped,2015,category,EB-3,192.0
2015,Capped,2016,category,EB-3,464.0
2015,Capped,2017,category,EB-3,527.0
2015,Capped,2018,category,EB-3,540.0
2015,Capped,2019,category,EB-3,974.0
2015,Capped,2020,category,EB-3,963.0
2015,Capped,2021,category,EB-3,1062.0
2015,Capped,2022,category,EB-3,1137.0
2015,Capped,2023,category,EB-3,1439.0
2015,Capped,2024,category,EB-3,1546.0
2015,Capped,2025,category,EB-3,2076.0
2015,Capped,2026,category,EB-3,2024.0
2015,Capped,2027,category,EB-3,2700.0
2015,Capped,2028,category,EB-3,2962.0
2015,Capped,2029,category,EB-3,3142.0
2015,Capped,2030,category,EB-3,3565.0
2015,Capped,2031,category,EB-3,3088.0
2015,Capped,2032,category,EB-3,3218.0
2015,Capped,2033,category,EB-3,3490.0
2015,Capped,2034,category,EB-3,3992.0
2015,Capped,2035,category,EB-3,4502.0
2015,Capped,2036,category,EB-3,4971.0
2015,Capped,2037,category,EB-3,5507.0
2015,Capped,2038,category,EB-3,5741.0
2015,Capped,2039,category,EB-3,6193.0
2015,Capped,2040,category,EB-3,6497.0
2015,Capped,2009,category,EB-4,0.0
2015,Capped,2010,category,EB-4,0.0
2015,Capped,2011,category,EB-4,0.0
2015,Capped,2012,category,EB-4,1.0
2015,Capped,2013,category,EB-4,7.0
2015,Capped,2014,category,EB-4,42.0
2015,Capped,2015,category,EB-4,91.0
2015,Capped,2016,category,EB-4,194.0
2015,Capped,2017,category,EB-4,380.0
2015,Capped,2018,category,EB-4,493.0
2015,Capped,2019,category,EB-4,772.0
2015,Capped,2020,category,EB-4,827.0
2015,Capped,2021,category,EB-4,917.0
2015,Capped,2022,category,EB-4,977.0
2015,Capped,2023,category,EB-4,1050.0
2015,Capped,2024,category,EB-4,1295.0
2015,Capped,2025,category,EB-4,1477.0
2015,Capped,2026,category,EB-4,1775.0
2015,Capped,2027,category,EB-4,1938.0
2015,Capped,2028,category,EB-4,2158.0
2015,Capped,2029,category,EB-4,2413.0
2015,Capped,2030,category,EB-4,2643.0
2015,Capped,2031,category,EB-4,2845.0
2015,Capped,2032,category,EB-4,3034.0
2015,Capped,2033,category,EB-4,3285.0
2015,Capped,2034,category,EB-4,3526.0
2015,Capped,2035,category,EB-4,3772.0
2015,Capped,2036,category,EB-4,3884.0
2015,Capped,2037,category,EB-4,4072.0
2015,Capped,2038,category,EB-4,4160.0
2015,Capped,2039,category,EB-4,4236.0
2015,Capped,2040,category,EB-4,4489.0
2015,Capped,2009,category,EB-5,0.0
2015,Capped,2010,category,EB-5,0.0
2015,Capped,2011,category,EB-5,0.0
2015,Capped,2012,category,EB-5,0.0
2015,Capped,2013,category,EB-5,0.0
2015,Capped,2014,category,EB-5,0.0
2015,Capped,2015,category,EB-5,0.0
2015,Capped,2016,category,EB-5,0.0
2015,Capped,2017,category,EB-5,0.0
2015,Capped,2018,category,EB-5,0.0
2015,Capped,2019,category,EB-5,0.0
2015,Capped,2020,category,EB-5,0.0
2015,Capped,2021,category,EB-5,0.0
2015,Capped,2022,category,EB-5,6.0
2015,Capped,2023,category,EB-5,47.0
2015,Capped,2024,category,EB-5,144.0
2015,Capped,2025,category,EB-5,240.0
2015,Capped,2026,category,EB-5,163.0
2015,Capped,2027,category,EB-5,122.0
2015,Capped,2028,category,EB-5,60.0
2015,Capped,2029,category,EB-5,12.0
2015,Capped,2030,category,EB-5,16.0
2015,Capped,2031,category,EB-5,22.0
2015,Capped,2032,category,EB-5,25.0
2015,Capped,2033,category,EB-5,31.0
2015,Capped,2034,category,EB-5,38.0
2015,Capped,2035,category,EB-5,53.0
2015,Capped,2036,category,EB-5,48.0
2015,Capped,2037,category,EB-5,54.0
2015,Capped,2038,category,EB-5,69.0
2015,Capped,2039,category,EB-5,80.0
2015,Capped,2040,category,EB-5,94.0
2016,Uncapped,2009,overall,All,0.0
2016,Uncapped,2010,overall,All,0.0
2016,Uncapped,2011,overall,All,27.0
2016,Uncapped,2012,overall,All,171.0
2016,Uncapped,2013,overall,All,252.0
