Year,Scenario,Nationality,EB_Category,Count
2036,Capped,Overall,EB-4,1985
2036,Capped,Overall,EB-1,9
2037,Capped,India,Overall,9315
2037,Capped,China,Overall,951
2037,Capped,Other,Overall,2207
2037,Capped,Overall,EB-2,7654
2037,Capped,Overall,EB-3,2704
2037,Capped,Overall,EB-4,2106
2037,Capped,Overall,EB-1,9
2038,Capped,India,Overall,9182
2038,Capped,China,Overall,1045
2038,Capped,Other,Overall,2227
2038,Capped,Overall,EB-2,7620
2038,Capped,Overall,EB-3,2725
2038,Capped,Overall,EB-4,2082
2038,Capped,Overall,EB-1,27
2039,Capped,India,Overall,9478
2039,Capped,China,Overall,1083
2039,Capped,Other,Overall,2547
2039,Capped,Overall,EB-2,7766
2039,Capped,Overall,EB-3,2955
2039,Capped,Overall,EB-4,2361
2039,Capped,Overall,EB-1,26
2040,Capped,India,Overall,9376
2040,Capped,China,Overall,1211
2040,Capped,Other,Overall,2647
2040,Capped,Overall,EB-2,7730
2040,Capped,Overall,EB-3,3078
2040,Capped,Overall,EB-4,2408
2040,Capped,Overall,EB-1,18
